Gene,log2FC_disease,log2FC_treated,log2FC_treated_vs_WT,padj_disease,padj_treated,rescue_metric,rescue_status_fixed,GeneSymbol
ENSMUSG00000028538,-0.514949153,-0.009346908,-0.524296061,1.25017840466934e-20,0.983982951,-1.815112739,Worsened,St3gal3
ENSMUSG00000028541,0.78352784,-0.116198439,0.6673294,0.000170688,0.922517236,14.83016091,Not rescued,B4galt2
ENSMUSG00000028552,-0.61216506,0.022261222,-0.589903839,3.57081175537517e-22,0.968032662,3.636473749,Not rescued,Eps15
ENSMUSG00000028581,1.955942695,-0.165217666,1.790725028,1.74193523235529e-19,0.89624057,8.446958429,Not rescued,Laptm5
ENSMUSG00000028583,1.20522829,-0.17882656,1.02640173,8.06865496669997e-12,0.844142824,14.8375674,Not rescued,Pdpn
ENSMUSG00000028584,-0.671493198,0.250193243,-0.421299955,0.001743148,0.794673053,37.25923715,Partially rescued,Lrrc38
ENSMUSG00000028597,0.515555384,-0.111925165,0.403630218,0.007058921,0.915544097,21.7096298,Not rescued,Gpx7
ENSMUSG00000028599,0.983440156,0.039815969,1.023256125,4.40215015039784e-08,0.976533954,-4.048641772,Worsened,Tnfrsf1b
ENSMUSG00000028600,0.526931442,-0.431330788,0.095600654,0.004497389,0.356931954,81.85709817,Rescued,Podn
ENSMUSG00000028645,0.558755336,-0.16849822,0.390257116,0.004644606,0.86985567,30.15599304,Partially rescued,Slc2a1
ENSMUSG00000028710,-0.500731155,-0.052412501,-0.553143657,1.89719240269549e-09,0.920658269,-10.46719399,Worsened,Atpaf1
ENSMUSG00000028757,1.020261291,-0.259234041,0.76102725,9.25630935704571e-30,0.275619362,25.40859317,Not rescued,Ddost
ENSMUSG00000028832,1.415532102,-0.480586004,0.934946099,5.43349561844175e-05,0.682593694,33.95090815,Partially rescued,Stmn1
ENSMUSG00000028836,-0.528514932,0.068713451,-0.459801481,0.02821244,0.97130082,13.00123165,Not rescued,Slc30a2
ENSMUSG00000028843,0.561252479,-0.227748593,0.333503886,8.35708557556233e-08,0.441159211,40.5786346,Partially rescued,Sh3bgrl3
ENSMUSG00000028874,1.48835813,-0.016385162,1.471972967,0.000282921,0.993416268,1.100888413,Not rescued,Fgr
ENSMUSG00000028883,0.954679143,-0.118584619,0.836094524,0.006607493,0.963391826,12.42141086,Not rescued,Sema3a
ENSMUSG00000028893,0.585136762,-0.491152237,0.093984524,6.95077523734691e-06,0.043664516,83.93802431,Rescued,Sesn2
ENSMUSG00000028926,0.839857557,-0.071710997,0.768146559,5.41319161029371e-10,0.937947437,8.538471402,Not rescued,Cdk14
ENSMUSG00000028931,1.82808697,-0.24801054,1.58007643,2.08764796832826e-10,0.859619653,13.56667073,Not rescued,Kcnab2
ENSMUSG00000028949,-0.629150053,-0.077854879,-0.707004931,1.66721375778985e-17,0.855389144,-12.3746121,Worsened,Smarcd3
ENSMUSG00000028961,0.509283286,-0.23924665,0.270036636,7.71397571838015e-07,0.392923026,46.97712578,Partially rescued,Pgd
ENSMUSG00000028977,-0.548598258,0.15425811,-0.394340148,1.20384700458857e-15,0.461742863,28.11859278,Not rescued,Casz1
ENSMUSG00000028980,-0.579086244,-0.028537925,-0.607624169,7.51962522999618e-08,0.976533954,-4.928095773,Worsened,H6pd
ENSMUSG00000028999,0.630459965,-0.336058062,0.294401902,4.17147791392813e-13,0.043664516,53.30363244,Partially rescued,Rint1
ENSMUSG00000029053,-1.096282866,0.210247183,-0.886035683,0.000262941,0.907657526,19.17818743,Not rescued,Prkcz
ENSMUSG00000029070,0.525698763,-0.009463316,0.516235447,0.001250192,0.992537217,1.800140451,Not rescued,Mxra8
ENSMUSG00000029108,1.047609938,-0.125719249,0.921890689,3.10033951729909e-11,0.883533745,12.0005781,Not rescued,Pcdh7
ENSMUSG00000029122,-0.633926091,0.204122035,-0.429804056,1.44216132336405e-05,0.737528092,32.19965826,Partially rescued,Evc
ENSMUSG00000029161,1.705664121,-0.622769351,1.08289477,1.36212990033069e-05,0.64295383,36.51183979,Partially rescued,Cgref1
ENSMUSG00000029174,-1.110015705,-0.08418152,-1.194197225,0.003093208,0.976533954,-7.583813391,Worsened,Tbc1d1
ENSMUSG00000029177,0.550412763,-0.052525553,0.49788721,0.005482614,0.972827537,9.542938733,Not rescued,Cenpa
ENSMUSG00000029185,0.833635389,-0.266116199,0.56751919,2.03596122706302e-08,0.602264899,31.92237308,Partially rescued,Fam114a1
ENSMUSG00000029186,0.746932702,-0.012741211,0.734191491,1.82587321215223e-05,0.990609493,1.705804474,Not rescued,Pi4k2b
ENSMUSG00000029201,0.840835316,0.075821092,0.916656409,1.01711100835522e-07,0.950130982,-9.017353455,Worsened,Ugdh
ENSMUSG00000029204,1.113716563,0.479311033,1.593027596,0.026146098,0.799217611,-43.03707503,Worsened,Rhoh
ENSMUSG00000029217,0.739467993,-0.034488914,0.704979079,1.02675537860591e-05,0.977672732,4.664017122,Not rescued,Tec
ENSMUSG00000029223,2.006134456,-0.290898715,1.715235741,6.58328395927126e-08,0.888488038,14.50045952,Not rescued,Uchl1
ENSMUSG00000029231,0.713663077,0.102173315,0.815836392,0.000828421,0.947673294,-14.31674388,Worsened,Pdgfra
ENSMUSG00000029233,0.688488654,0.001470743,0.689959397,0.000228062,0.998297476,-0.213619036,Worsened,Srd5a3
ENSMUSG00000029246,-0.518195573,-0.041893219,-0.560088792,0.000325496,0.972827537,-8.084441702,Worsened,Ppat
ENSMUSG00000029263,-0.595015233,0.116195882,-0.478819352,2.53688346234646e-06,0.86985567,19.52821965,Not rescued,Pigg
ENSMUSG00000029299,0.8238982,-0.21495452,0.60894368,0.032611483,0.910144072,26.08993687,Not rescued,Abcg3
ENSMUSG00000029322,3.38578638,0.078594834,3.464381214,6.48920385468206e-12,0.976533954,-2.321316989,Worsened,Plac8
ENSMUSG00000029330,-1.170049218,0.168946287,-1.001102931,9.26245599281925e-06,0.917719397,14.4392462,Not rescued,Cds1
ENSMUSG00000029338,0.668400371,0.115799767,0.784200138,0.001845905,0.931063288,-17.32491069,Worsened,Antxr2
ENSMUSG00000029361,-0.92596081,0.00111565,-0.92484516,5.0681074083078e-07,0.998874653,0.120485697,Not rescued,Nos1
ENSMUSG00000029363,0.611131865,-0.144663151,0.466468715,0.026422073,0.918175604,23.67134802,Not rescued,Rfc5
ENSMUSG00000029373,1.771702862,-0.512851828,1.258851033,1.91981080093859e-13,0.456781841,28.94683071,Not rescued,Pf4
ENSMUSG00000029380,2.093886382,0.571375909,2.665262291,0.002532221,0.86192837,-27.28781819,Worsened,Cxcl1
ENSMUSG00000029392,-0.60080392,0.125640973,-0.475162947,8.69614107632148e-09,0.80393267,20.91214275,Not rescued,Rilpl1
ENSMUSG00000029407,0.586106248,-0.128303301,0.457802947,4.89541434770338e-13,0.687906662,21.89079223,Not rescued,Uso1
ENSMUSG00000029413,0.547243354,-0.074443597,0.472799757,0.001792757,0.956033457,13.60338074,Not rescued,Naaa
ENSMUSG00000029417,1.011581823,0.066839069,1.078420892,0.003480091,0.977672732,-6.607381397,Worsened,Cxcl9
ENSMUSG00000029434,-0.517318478,0.063549062,-0.453769416,4.004695450821e-16,0.866285057,12.28432083,Not rescued,Vps33a
ENSMUSG00000029467,1.806940418,-0.296492566,1.510447853,1.82010609697784e-24,0.669692812,16.40854135,Not rescued,Atp2a2
ENSMUSG00000029468,1.067824053,-0.159935114,0.907888938,2.44316769099387e-06,0.898588731,14.97766545,Not rescued,P2rx7
ENSMUSG00000029469,0.828738228,-0.177249681,0.651488547,5.31289309339146e-07,0.80814826,21.38789733,Not rescued,Ift81
ENSMUSG00000029470,0.939922322,-0.1299016,0.810020722,1.09426625731575e-12,0.845644907,13.82046121,Not rescued,P2rx4
ENSMUSG00000029471,0.51119975,-0.275873753,0.235325996,0.004157535,0.639043427,53.96594058,Partially rescued,Camkk2
ENSMUSG00000029490,0.698715501,0.145925283,0.844640785,0.003214548,0.909050981,-20.88479257,Worsened,Slc49a3
ENSMUSG00000029512,-0.715888098,0.085979045,-0.629909053,5.12806620996684e-06,0.939142974,12.01012356,Not rescued,Ulk1
ENSMUSG00000029561,1.45160284,0.293353428,1.744956268,5.10242715079262e-16,0.640566567,-20.20893183,Worsened,Oasl2
ENSMUSG00000029580,0.510399433,0.088514381,0.598913814,7.12093942811986e-05,0.906886328,-17.34217865,Worsened,Actb
ENSMUSG00000029581,0.505950916,0.061100547,0.567051463,0.019102033,0.971509096,-12.07637846,Worsened,Fscn1
ENSMUSG00000029605,0.871691403,0.122935834,0.994627237,0.008925484,0.959040064,-14.1031371,Worsened,Oas1b
ENSMUSG00000029622,0.688455908,-0.170421286,0.518034622,1.85745001555414e-07,0.77126821,24.75413226,Not rescued,Arpc1b
ENSMUSG00000029648,-0.629899849,0.201968704,-0.427931144,0.00042299,0.807168776,32.06362165,Partially rescued,Flt1
ENSMUSG00000029659,0.614565341,0.271694537,0.886259878,0.001976341,0.704833479,-44.20921894,Worsened,Medag
ENSMUSG00000029661,0.874900322,-0.25906102,0.615839303,0.004271575,0.86985567,29.61034679,Not rescued,Col1a2
ENSMUSG00000029669,-0.920142694,0.302020524,-0.61812217,2.47990773284092e-08,0.6062467,32.82322685,Partially rescued,Tspan12
ENSMUSG00000029705,-0.53062441,0.016396417,-0.514227994,2.40749632516617e-19,0.976042526,3.090023099,Not rescued,Cux1
ENSMUSG00000029718,0.763346161,-0.222021525,0.541324635,8.70917511567824e-07,0.729377508,29.0853006,Not rescued,Pcolce
ENSMUSG00000029752,2.906272506,-0.527636346,2.37863616,1.15810913200242e-44,0.172048467,18.15508853,Not rescued,Asns
ENSMUSG00000029762,2.278373217,-0.341164182,1.937209035,1.22505214595498e-37,0.421161516,14.97402531,Not rescued,Akr1b8
ENSMUSG00000029771,-0.633704542,-0.095067167,-0.728771709,0.000651725,0.94364775,-15.00181253,Worsened,Irf5
ENSMUSG00000029778,1.103721224,0.171566256,1.275287479,9.66639512895099e-05,0.916507575,-15.54434689,Worsened,Adcyap1r1
ENSMUSG00000029802,0.615172652,-0.291863108,0.323309544,1.95062318085443e-12,0.136591111,47.44409673,Partially rescued,Abcg2
ENSMUSG00000029810,1.019445997,-0.067220158,0.952225839,6.56047938905451e-09,0.963391826,6.593792883,Not rescued,Tmem176b
ENSMUSG00000029816,3.535532868,-1.21004997,2.325482898,4.15173013218385e-61,5.29574539104091e-05,34.22539163,Partially rescued,Gpnmb
ENSMUSG00000029821,1.896169236,-0.411048395,1.48512084,1.0622130799576e-07,0.747558842,21.67783273,Not rescued,Gsdme
ENSMUSG00000029822,1.370743923,-0.296383788,1.074360135,9.43190949046822e-10,0.759240519,21.62211213,Not rescued,Osbpl3
ENSMUSG00000029851,0.663788246,-0.035748365,0.628039881,0.000301462,0.977672732,5.385507366,Not rescued,Tcaf2
ENSMUSG00000029862,-0.729780542,-0.080163698,-0.809944239,4.47000759819232e-12,0.901352898,-10.98463074,Worsened,Clcn1
ENSMUSG00000029913,0.78115562,0.053843737,0.834999357,0.001272742,0.976533954,-6.892831069,Worsened,Prdm5
ENSMUSG00000029919,1.34501768,-0.309831478,1.035186201,0.010935049,0.911375507,23.03549485,Not rescued,Hpgds
ENSMUSG00000029925,1.758930343,0.097340683,1.856271026,8.49745102275297e-09,0.965351689,-5.534084034,Worsened,Tbxas1
ENSMUSG00000029994,1.222458581,-0.396182464,0.826276117,3.15170097703185e-19,0.258257335,32.40866152,Partially rescued,Anxa4
ENSMUSG00000030058,0.672034337,-0.169890078,0.502144259,2.3811354494975e-19,0.445229233,25.27996994,Not rescued,Copg1
ENSMUSG00000030074,0.773698909,-0.356558026,0.417140882,0.00222648,0.698543276,46.08485582,Partially rescued,Gxylt2
ENSMUSG00000030082,0.963130906,-0.357688399,0.605442506,5.43073903039642e-30,0.024694463,37.13808758,Partially rescued,Sec61a1
ENSMUSG00000030091,-0.686414314,-0.090180711,-0.776595025,2.15953797891895e-11,0.879662522,-13.13794155,Worsened,Nup210
ENSMUSG00000030095,0.710617858,-0.245594441,0.465023417,1.6115116584853e-07,0.605387809,34.56069086,Partially rescued,Tmem43
ENSMUSG00000030104,0.755714514,-0.061606676,0.694107837,5.04782664434163e-14,0.918818819,8.152109736,Not rescued,Edem1
ENSMUSG00000030107,0.953239368,0.161998283,1.115237651,6.14097872035345e-05,0.898588731,-16.994502,Worsened,Usp18
ENSMUSG00000030116,1.225371955,-0.280279953,0.945092002,5.0202469351033e-16,0.594526829,22.8730511,Not rescued,Mfap5
ENSMUSG00000030148,2.377714157,-0.44980556,1.927908597,6.09173816693743e-11,0.725236428,18.91756242,Not rescued,Clec4a2
ENSMUSG00000030155,-1.489426157,0.312416881,-1.177009275,0.002297638,0.913035833,20.97565428,Not rescued,Clec2e
ENSMUSG00000030162,8.449637879,-0.603968211,7.845669668,1.44264488694834e-12,0.793494502,7.147859108,Not rescued,Olr1
ENSMUSG00000030189,-0.586572688,-0.116908411,-0.703481099,1.86281617500845e-08,0.823976605,-19.93076278,Worsened,Ybx3
ENSMUSG00000030208,1.333229249,-0.281701641,1.051527608,7.58522283712742e-13,0.713696939,21.12927248,Not rescued,Emp1
ENSMUSG00000030214,-0.538404749,0.134739689,-0.40366506,0.000454197,0.86985567,25.02572446,Not rescued,Plbd1
ENSMUSG00000030220,0.552315398,0.16923,0.721545398,0.002645242,0.856703017,-30.64010183,Worsened,Arhgdib
ENSMUSG00000030223,2.111067254,-0.214509063,1.896558192,3.92145149033758e-09,0.910144072,10.1611667,Not rescued,Ptpro
ENSMUSG00000030245,0.61458505,-0.254561054,0.360023996,2.79691139332744e-09,0.369486037,41.41998804,Partially rescued,Golt1b
ENSMUSG00000030249,-0.718973728,0.108198965,-0.610774763,3.51148690802062e-26,0.702448494,15.04908469,Not rescued,Abcc9
ENSMUSG00000030257,1.370917879,0.073190048,1.444107926,2.34223723939157e-05,0.976533954,-5.338762356,Worsened,Srgap3
ENSMUSG00000030263,1.369575499,-0.317896542,1.051678957,1.80009741724236e-05,0.834799436,23.2113193,Not rescued,Irag2
ENSMUSG00000030268,2.601063365,-0.61664329,1.984420075,2.88432131569946e-09,0.586309016,23.70735363,Not rescued,Bcat1
ENSMUSG00000030301,-0.524571464,-0.026518553,-0.551090018,2.60949997319779e-10,0.971509096,-5.055279402,Worsened,Ccdc91
ENSMUSG00000030315,-0.552591102,0.136177358,-0.416413745,0.001377482,0.883533745,24.64342205,Not rescued,Vgll4
ENSMUSG00000030321,1.515140183,-0.447312042,1.067828141,2.05946856769948e-05,0.709828408,29.5228156,Not rescued,Efcab12
ENSMUSG00000030323,0.600122374,-0.085822232,0.514300142,0.000121278,0.931292708,14.30078866,Not rescued,Ift122
ENSMUSG00000030329,1.014724072,-0.187679571,0.827044501,0.016013911,0.946240991,18.49562613,Not rescued,Pianp
ENSMUSG00000030336,-1.298186336,-0.092366691,-1.390553027,0.001196838,0.976533954,-7.115056479,Worsened,Cd27
ENSMUSG00000030342,0.83476095,-0.226247845,0.608513105,2.65515024930927e-07,0.743657768,27.10330966,Not rescued,Cd9
ENSMUSG00000030351,0.780618918,-0.244484988,0.53613393,0.031245868,0.892666328,31.31937784,Partially rescued,Tspan11
ENSMUSG00000030451,-0.57483529,0.244668567,-0.330166723,1.50255095385338e-07,0.436775379,42.56324745,Partially rescued,Herc2
ENSMUSG00000030486,-0.72823719,0.217337052,-0.510900137,0.000706803,0.847268882,29.84426716,Not rescued,Zfp108
ENSMUSG00000030499,-0.507474373,-0.005121006,-0.51259538,5.05251946908514e-06,0.993416268,-1.00911626,Worsened,Kctd15
ENSMUSG00000030538,0.61509447,-0.109890449,0.505204021,0.00059017,0.910144072,17.86562137,Not rescued,Cib1
ENSMUSG00000030539,0.651203038,-0.483772078,0.167430961,0.000483289,0.280761562,74.28897734,Partially rescued,Sema4b
ENSMUSG00000030557,-0.553790744,0.113831007,-0.439959737,5.13686814892396e-12,0.749097052,20.55487716,Not rescued,Mef2a
ENSMUSG00000030562,0.882574071,-0.253447963,0.629126108,0.001341951,0.858515395,28.71690563,Not rescued,Nox4
ENSMUSG00000030577,2.193961199,-0.303796039,1.89016516,0.008959012,0.956293835,13.8469194,Not rescued,Cd22
ENSMUSG00000030579,1.820496213,-0.227695835,1.592800377,1.02294172359295e-14,0.852541088,12.50735013,Not rescued,Tyrobp
ENSMUSG00000030589,1.489174435,-0.094368881,1.394805554,1.34990496322263e-08,0.961886285,6.33699308,Not rescued,Rasgrp4
ENSMUSG00000030592,-0.675945253,0.108603982,-0.567341271,1.00199652924648e-14,0.800435426,16.06697902,Not rescued,Ryr1
ENSMUSG00000030616,0.89254748,0.48553613,1.37808361,0.0016447,0.581772985,-54.3989134,Worsened,Sytl2
ENSMUSG00000030657,-1.026861477,-0.05825891,-1.085120387,3.8152781383163e-08,0.972827537,-5.673492642,Worsened,Xylt1
ENSMUSG00000030659,1.3125114,-0.200560089,1.111951311,2.29929637944272e-23,0.67163693,15.28063595,Not rescued,Nucb2
ENSMUSG00000030671,0.706425888,0.342126671,1.048552559,0.000322599,0.533733534,-48.43065317,Worsened,Pde3b
ENSMUSG00000030681,0.832664555,-0.082744291,0.749920264,3.20403966827519e-39,0.783244242,9.937289902,Not rescued,Mvp
ENSMUSG00000030701,-0.695571714,0.125292481,-0.570279233,7.49491422426634e-09,0.849708928,18.01287749,Not rescued,Plekhb1
ENSMUSG00000030707,1.915608308,-0.249509982,1.666098325,9.85593316350163e-14,0.860627257,13.02510442,Not rescued,Coro1a
ENSMUSG00000030717,1.140726419,0.054250245,1.194976664,4.42574060329922e-14,0.963391826,-4.755762989,Worsened,Nupr1
ENSMUSG00000030729,-0.710947234,0.083703561,-0.627243673,1.36857247160874e-12,0.886325809,11.77352648,Not rescued,Pgm2l1
ENSMUSG00000030730,-0.567561765,0.033805778,-0.533755988,2.85182914371744e-17,0.953259047,5.956316946,Not rescued,Atp2a1
ENSMUSG00000030731,-0.551927835,0.398607528,-0.153320308,0.001009063,0.356905982,72.22095028,Partially rescued,Syt3
ENSMUSG00000030747,-0.821275205,-0.11176165,-0.933036855,1.01557017989276e-06,0.911375507,-13.60830688,Worsened,Dgat2
ENSMUSG00000030772,-2.32507569,0.196914828,-2.128160862,1.54136593201778e-07,0.958250974,8.469179276,Not rescued,Dkk3
ENSMUSG00000030774,0.537633935,-0.006412316,0.531221619,0.002799846,0.993949945,1.192691915,Not rescued,Pak1
ENSMUSG00000030786,2.296360597,-0.553062611,1.743297986,3.46535678244064e-17,0.380075598,24.08431027,Not rescued,Itgam
ENSMUSG00000030787,0.674793999,-0.156836842,0.517957158,0.049383643,0.944773184,23.24218085,Not rescued,Lyve1
ENSMUSG00000030789,3.489991583,-0.370833284,3.119158299,3.37184978030748e-27,0.641334341,10.62562116,Not rescued,Itgax
ENSMUSG00000030793,2.07267449,-0.795088492,1.277585998,4.55366944701879e-06,0.540129005,38.36050937,Partially rescued,Pycard
ENSMUSG00000030798,1.69569569,-0.221704929,1.473990762,7.66850496583707e-08,0.895933919,13.07457052,Not rescued,Cd37
ENSMUSG00000030838,-1.666663786,0.234630747,-1.432033039,1.609920113725e-09,0.885664516,14.07786916,Not rescued,Ush1c
ENSMUSG00000030844,1.488733048,-0.257840686,1.230892363,1.34530688507509e-08,0.839629914,17.31947082,Not rescued,Rgs10
ENSMUSG00000030872,0.62000503,-0.286236746,0.333768284,3.86663745153232e-09,0.292551826,46.16684248,Partially rescued,Gga2
ENSMUSG00000030889,-1.158539146,1.76837382,0.609834674,0.007642433,0.008924897,152.638245,Over-corrected,Vwa3a
ENSMUSG00000030905,0.649391401,-0.382300456,0.267090945,0.025139782,0.714700036,58.87057566,Partially rescued,Crym
ENSMUSG00000030921,0.768775138,0.323076052,1.09185119,1.65544976990158e-09,0.292551826,-42.0247789,Worsened,Trim30a
ENSMUSG00000030987,-0.522469488,0.124412128,-0.398057361,1.7712954925392e-28,0.358345415,23.81232405,Not rescued,Stim1
ENSMUSG00000031004,2.779943422,-0.884197477,1.895745945,1.36908433428519e-11,0.408221843,31.80631195,Partially rescued,Mki67
ENSMUSG00000031007,0.528664487,-0.308272353,0.220392134,1.81899541624743e-07,0.182825118,58.31153041,Partially rescued,Atp6ap2
ENSMUSG00000031028,0.722935236,-0.090157264,0.632777972,0.037034504,0.971509096,12.47100151,Not rescued,Tub
ENSMUSG00000031066,0.975640325,-0.215142044,0.760498281,2.47990773284092e-08,0.77126821,22.05136859,Not rescued,Usp11
ENSMUSG00000031070,1.490669769,-0.178179694,1.312490075,1.2407124710403e-10,0.883533745,11.95299573,Not rescued,Mrgprf
ENSMUSG00000031077,0.576967319,-0.453910288,0.123057031,6.56056686303084e-05,0.136591111,78.67175021,Partially rescued,Fadd
ENSMUSG00000031093,0.589088685,-0.033728438,0.555360246,0.004167593,0.981341275,5.725528118,Not rescued,Dock11
ENSMUSG00000031099,0.739986857,0.091734278,0.831721135,0.000111804,0.94877883,-12.39674416,Worsened,Smarca1
ENSMUSG00000031101,1.917210873,0.196482874,2.113693747,1.63098581675411e-07,0.912481918,-10.24837053,Worsened,Sash3
ENSMUSG00000031129,1.504465917,-0.280410293,1.224055625,3.27457211744085e-09,0.809089888,18.63852742,Not rescued,Slc9a9
ENSMUSG00000031146,1.074911457,-0.394966955,0.679944502,1.63558932657879e-18,0.151757573,36.74413855,Partially rescued,Plp2
ENSMUSG00000031147,-0.980367621,0.188236583,-0.792131038,1.2293030870238e-08,0.836169507,19.20061195,Not rescued,Magix
ENSMUSG00000031149,0.56698383,0.034442167,0.601425997,0.028760539,0.983982951,-6.074629488,Worsened,Praf2
ENSMUSG00000031165,0.943667831,0.05703309,1.000700921,0.002184577,0.977834786,-6.043767572,Worsened,Was
ENSMUSG00000031167,0.509822558,-0.092903539,0.41691902,0.020811442,0.955621736,18.22272025,Not rescued,Rbm3
ENSMUSG00000031207,0.656969918,-0.043564828,0.61340509,1.31645658949714e-07,0.965568399,6.631175507,Not rescued,Msn
ENSMUSG00000031227,0.816458915,-0.107361678,0.709097238,0.000421803,0.946240991,13.14967301,Not rescued,Magee1
ENSMUSG00000031232,0.714087104,-0.149672994,0.56441411,5.93584182744052e-22,0.547253517,20.96004714,Not rescued,Magt1
ENSMUSG00000031253,0.801008581,-0.227752836,0.573255746,3.49529422434239e-05,0.787793445,28.4332579,Not rescued,Srpx2
