Gene,log2FC_disease,log2FC_treated,log2FC_treated_vs_WT,padj_disease,padj_treated,rescue_metric,rescue_status_fixed,GeneSymbol
ENSMUSG00000115970,-1.419741078,0.768909617,-0.650831461,3.5604741180938e-05,1,54.1584398,Partially rescued,8430426J06Rik
ENSMUSG00000116038,-0.987125815,0.231932588,-0.755193227,0.044172888,1,23.49574736,Not rescued,NA
ENSMUSG00000116165,-0.854980999,-0.004861865,-0.859842863,0.028799329,1,-0.568651783,Worsened,Pdxp
ENSMUSG00000116180,-0.790611679,0.210559343,-0.580052336,4.52724997052519e-05,1,26.63246044,Not rescued,NA
ENSMUSG00000116338,3.98749983,-1.191354214,2.796145617,0.022297371,1,29.87722293,Not rescued,NA
ENSMUSG00000116508,0.796478419,-0.118204804,0.678273614,0.023390335,1,14.84092998,Not rescued,NA
ENSMUSG00000116530,3.328789559,-0.043564983,3.285224576,0.00059236,1,1.308733459,Not rescued,Gm32312
ENSMUSG00000116557,1.484971584,-0.244617263,1.240354321,0.000927706,1,16.47285817,Not rescued,4933432I09Rik
ENSMUSG00000116597,1.736644093,-0.491255869,1.245388224,6.23764279253546e-06,1,28.28765381,Not rescued,Gm536
ENSMUSG00000116656,0.82345251,0.255239044,1.078691554,0.001532833,1,-30.99620697,Worsened,NA
ENSMUSG00000116657,4.026101781,-0.304053554,3.722048227,3.07667555501163e-08,1,7.552058305,Not rescued,NA
ENSMUSG00000116665,-2.368871005,2.035965125,-0.332905881,0.044310756,1,85.94664379,Rescued,E130310I04Rik
ENSMUSG00000116725,3.598385145,-0.015505544,3.582879601,0.007511273,1,0.430902833,Not rescued,Gm29686
ENSMUSG00000116733,1.855947712,-0.662108958,1.193838754,0.00633461,1,35.67497908,Partially rescued,NA
ENSMUSG00000116755,4.270346896,-1.299864098,2.970482799,0.012865398,1,30.43930925,Partially rescued,6430553K19Rik
ENSMUSG00000116851,-1.005241848,0.195474108,-0.80976774,0.001986853,1,19.44548052,Not rescued,NA
ENSMUSG00000116879,-1.297146171,0.365679007,-0.931467164,4.15132550725274e-08,1,28.19104089,Not rescued,NA
ENSMUSG00000116922,3.670427996,-0.509659772,3.160768225,0.025702539,1,13.8855679,Not rescued,NA
ENSMUSG00000116924,-1.26459718,-0.403173749,-1.667770929,0.00117049,1,-31.88159479,Worsened,4933401D09Rik
ENSMUSG00000116946,2.22053958,-0.121044277,2.099495303,5.13003193120066e-08,1,5.451119972,Not rescued,NA
ENSMUSG00000117042,-1.479868788,0.975760614,-0.504108174,0.017170177,1,65.93561683,Partially rescued,2700054A10Rik
ENSMUSG00000117255,1.786071019,0.174841315,1.960912334,0.013726067,1,-9.789158033,Worsened,NA
ENSMUSG00000117365,1.409946229,-0.25913805,1.150808179,0.048439347,1,18.379286,Not rescued,Gm29992
ENSMUSG00000117444,3.884838505,-0.783286564,3.101551941,0.00034588,1,20.16265445,Not rescued,NA
ENSMUSG00000117508,2.143256032,0.089426817,2.23268285,2.30071572653294e-16,1,-4.172474781,Worsened,Gm34804
ENSMUSG00000117605,2.155529357,-0.450463252,1.705066105,3.97968251834225e-07,1,20.89803372,Not rescued,NA
ENSMUSG00000117628,1.321565888,0.070067462,1.39163335,0.001200336,1,-5.301851556,Worsened,NA
ENSMUSG00000117642,-1.858430162,-2.029211466,-3.887641628,0.024071457,1,-109.1895465,Worsened,NA
ENSMUSG00000117679,-0.642914464,0.026575468,-0.616338996,0.000146035,1,4.133593167,Not rescued,Apbb3
ENSMUSG00000117721,1.275777067,0.096792691,1.372569757,0.026875152,1,-7.586959606,Worsened,NA
ENSMUSG00000117840,3.056309963,-0.805507319,2.250802644,0.047096671,1,26.3555506,Not rescued,NA
ENSMUSG00000117864,2.375388076,-0.159828225,2.21555985,0.000288642,1,6.728510043,Not rescued,Gm19500
ENSMUSG00000117869,0.729374472,0.042017703,0.771392176,0.000344987,1,-5.760786136,Worsened,Snhg4
ENSMUSG00000117949,3.632321661,0.10464036,3.736962021,0.027557398,1,-2.880812058,Worsened,NA
ENSMUSG00000117975,0.647801917,0.328634888,0.976436804,0.013196418,1,-50.73076805,Worsened,Itprip
ENSMUSG00000117990,1.276745761,0.262653784,1.539399546,0.012062674,1,-20.57212894,Worsened,NA
ENSMUSG00000117992,-0.988946396,0.209196367,-0.779750028,1.87559608186359e-08,1,21.15345868,Not rescued,NA
ENSMUSG00000118010,4.329839418,0.056865935,4.386705353,1.66308013024094e-09,1,-1.313349747,Worsened,NA
ENSMUSG00000118038,-0.739862313,0.217125234,-0.522737079,9.79774334413365e-06,1,29.34670822,Not rescued,Gm9895
ENSMUSG00000118087,0.749240539,-0.046723837,0.702516702,0.010983805,1,6.236159764,Not rescued,4833438C02Rik
ENSMUSG00000118099,1.706357375,0.137484923,1.843842298,0.038692728,1,-8.057217351,Worsened,NA
ENSMUSG00000118125,1.328195976,-0.130830517,1.197365458,3.85405987123522e-05,1,9.850241956,Not rescued,NA
ENSMUSG00000118163,1.230968633,-0.070740815,1.160227819,0.002752808,1,5.746760122,Not rescued,NA
ENSMUSG00000118176,4.639185141,0.647412689,5.286597831,0.000962632,1,-13.95531046,Worsened,NA
ENSMUSG00000118202,-1.017344406,-0.003244514,-1.020588921,0.005482062,1,-0.318919944,Worsened,NA
ENSMUSG00000118239,0.586434555,-0.039459022,0.546975533,0.005494744,1,6.728631829,Not rescued,NA
ENSMUSG00000118292,-0.883583421,0.794970454,-0.088612967,0.007715281,0.963700606,89.97118275,Rescued,Gm10549
ENSMUSG00000118322,4.284312096,-0.421830904,3.862481192,0.004800085,1,9.845942459,Not rescued,2210409D07Rik
ENSMUSG00000118365,8.557930165,-0.387227552,8.170702613,4.91112106458241e-13,1,4.524780463,Not rescued,Gm41724
ENSMUSG00000118383,1.981663804,-0.044532576,1.937131228,6.72527074282498e-05,1,2.247231631,Not rescued,NA
ENSMUSG00000118462,1.22031674,0.179446992,1.399763732,0.000172901,1,-14.70495206,Worsened,Saxo3
ENSMUSG00000118572,1.593224261,-1.01764287,0.575581391,0.002579372,1,63.87317185,Partially rescued,NA
ENSMUSG00000118619,-1.340826315,0.301235714,-1.039590601,0.007629903,1,22.4664232,Not rescued,NA
ENSMUSG00000118664,0.619729057,0.076025983,0.69575504,0.000162734,1,-12.26761641,Worsened,Tusc3
ENSMUSG00000118667,3.390543268,-0.441508611,2.949034657,1.41093605677958e-181,0.085992036,13.02176602,Not rescued,Ahnak2
ENSMUSG00000118672,0.956280037,-0.068309828,0.887970209,0.003544055,1,7.143287041,Not rescued,Muc4
ENSMUSG00000119945,1.35883084,-0.465984414,0.892846426,0.031925309,1,34.29304077,Partially rescued,NA
ENSMUSG00000119946,1.374995147,-0.013209897,1.36178525,0.029639949,1,0.960723156,Not rescued,NA
ENSMUSG00000119947,3.236731615,-0.47610687,2.760624745,0.000240542,1,14.70949484,Not rescued,NA
ENSMUSG00000119955,0.823852052,0.436460529,1.260312581,0.008557184,1,-52.97802296,Worsened,NA
ENSMUSG00000119961,0.727826338,-0.293846597,0.433979741,0.010251351,1,40.37317439,Partially rescued,B430105G09Rik
ENSMUSG00000119968,0.898119575,-0.014253991,0.883865583,4.91374541275846e-06,1,1.587092839,Not rescued,NA
ENSMUSG00000119972,-2.689006809,-0.405149429,-3.094156239,0.000146939,1,-15.06688,Worsened,NA
ENSMUSG00000119993,3.287727259,-0.014792755,3.272934504,0.034394485,1,0.449938618,Not rescued,NA
ENSMUSG00000120000,4.715898283,-0.750178919,3.965719365,0.000298106,1,15.90744485,Not rescued,Gm35992
ENSMUSG00000120010,-0.569974703,0.245156462,-0.324818241,0.032538834,1,43.01181446,Partially rescued,NA
ENSMUSG00000120012,1.234834205,-0.183597809,1.051236396,0.013449558,1,14.86821536,Not rescued,NA
ENSMUSG00000120013,0.677843808,-0.217784749,0.460059059,0.004458229,1,32.12904607,Partially rescued,NA
ENSMUSG00000120035,1.806011016,-0.209738179,1.596272837,0.007161386,1,11.61333885,Not rescued,Gm32934
ENSMUSG00000120046,2.143994225,-0.055646716,2.088347509,1.50308786810631e-08,1,2.595469494,Not rescued,Gm33318
ENSMUSG00000120062,1.121362529,-0.085297865,1.036064665,0.002215418,1,7.606626972,Not rescued,NA
ENSMUSG00000120076,1.123824405,-0.558581509,0.565242896,0.019592575,1,49.70362864,Partially rescued,NA
ENSMUSG00000120081,-0.660732258,-0.256772876,-0.917505134,0.000682476,1,-38.86186477,Worsened,NA
ENSMUSG00000120115,1.531117457,0.431302423,1.962419881,0.014570659,1,-28.16912716,Worsened,Gvin3
ENSMUSG00000120140,3.853928143,-0.177204905,3.676723238,0.011656731,1,4.598033441,Not rescued,NA
ENSMUSG00000120144,0.563677399,0.103278446,0.666955845,0.001726741,1,-18.32226125,Worsened,NA
ENSMUSG00000120158,1.41076124,0.428986138,1.839747378,0.000244093,1,-30.40813183,Worsened,NA
ENSMUSG00000120160,1.229198675,-0.161237384,1.067961291,0.001123301,1,13.11727609,Not rescued,NA
ENSMUSG00000120174,4.067174421,-1.431176868,2.635997553,0.004980377,1,35.18848024,Partially rescued,4931408D14Rik
ENSMUSG00000120180,2.889351054,0.308930423,3.198281477,6.62289496110448e-05,1,-10.69203491,Worsened,NA
ENSMUSG00000120188,1.435491748,-0.328043464,1.107448284,0.040990383,1,22.85234062,Not rescued,NA
ENSMUSG00000120207,3.889138368,0.263216412,4.15235478,0.009105671,1,-6.76798784,Worsened,Gm34157
ENSMUSG00000120224,0.664925645,-0.037350368,0.627575277,1.1248052682992e-06,1,5.617224691,Not rescued,NA
ENSMUSG00000120247,1.782235049,-0.181120614,1.601114436,0.000631861,1,10.16255481,Not rescued,NA
ENSMUSG00000120255,2.063087677,-0.534160711,1.528926966,0.017449958,1,25.8913238,Not rescued,NA
ENSMUSG00000120257,3.27687774,-0.369496283,2.907381457,0.037985122,1,11.27586416,Not rescued,NA
ENSMUSG00000120259,4.895130191,-0.132335998,4.762794193,7.22387641108602e-05,1,2.703421422,Not rescued,NA
ENSMUSG00000120260,-0.56726849,0.086991426,-0.480277064,0.027254919,1,15.3351416,Not rescued,NA
ENSMUSG00000120276,3.090458267,-0.807619132,2.282839135,0.001670177,1,26.13266584,Not rescued,NA
ENSMUSG00000120298,1.005865684,0.07238526,1.078250944,0.000521916,1,-7.19631474,Worsened,NA
ENSMUSG00000120307,1.018000716,-0.447953101,0.570047615,0.012005909,1,44.00322065,Partially rescued,NA
ENSMUSG00000120309,-1.047930863,0.585282276,-0.462648587,0.044549862,1,55.85122998,Partially rescued,NA
ENSMUSG00000120312,-0.568139695,-0.10360286,-0.671742555,0.001538733,1,-18.2354552,Worsened,NA
ENSMUSG00000120315,0.706831303,0.156738494,0.863569797,0.000482832,1,-22.17480944,Worsened,NA
ENSMUSG00000120319,2.80074619,0.387399197,3.188145387,0.004413157,1,-13.83199942,Worsened,NA
ENSMUSG00000120322,1.953513973,0.10464571,2.058159682,0.001702164,1,-5.356793516,Worsened,NA
ENSMUSG00000120327,2.951924417,-0.545244052,2.406680364,0.00323714,1,18.4707999,Not rescued,Gm30963
ENSMUSG00000120343,1.866508639,0.315917359,2.182425998,0.002909123,1,-16.92557714,Worsened,NA
ENSMUSG00000120346,2.130757343,-0.20917428,1.921583064,0.027507791,1,9.816898224,Not rescued,NA
ENSMUSG00000120353,1.53107405,-0.539241997,0.991832053,0.000297072,1,35.21985085,Partially rescued,NA
ENSMUSG00000120369,0.524010416,0.067725035,0.59173545,0.003505286,1,-12.92436802,Worsened,Snhg7
ENSMUSG00000120374,1.364596166,-0.2619874,1.102608766,1.13889465352254e-07,1,19.19889608,Not rescued,NA
ENSMUSG00000120376,2.111435294,0.019882587,2.131317881,0.012143098,1,-0.941662158,Worsened,NA
ENSMUSG00000120380,-0.777432328,0.55962668,-0.217805649,0.034519535,1,71.98397329,Partially rescued,NA
ENSMUSG00000120402,-1.545334997,0.236018103,-1.309316894,1.96632103242287e-11,1,15.27294107,Not rescued,NA
ENSMUSG00000120418,4.147110343,-0.912828211,3.234282133,0.002718419,1,22.01118695,Not rescued,Gm31115
ENSMUSG00000120423,1.504529845,0.096554693,1.601084537,1.40424193865968e-05,1,-6.417599028,Worsened,NA
ENSMUSG00000120446,3.503738565,-2.154248643,1.349489923,0.030550381,1,61.48428607,Partially rescued,NA
ENSMUSG00000120452,5.620226405,-0.174145697,5.446080708,2.62565084968306e-06,1,3.098553048,Not rescued,NA
ENSMUSG00000120462,0.844123626,0.136297938,0.980421564,0.039773134,1,-16.14667969,Worsened,NA
ENSMUSG00000120515,2.186044305,-0.242431277,1.943613029,9.0984172732069e-06,1,11.08995258,Not rescued,NA
ENSMUSG00000120539,2.637537326,-0.662271962,1.975265364,1.60591259602119e-09,1,25.10948206,Not rescued,NA
ENSMUSG00000120555,0.713093879,0.31396019,1.027054069,0.026396068,1,-44.02789027,Worsened,NA
ENSMUSG00000120563,0.636502475,-0.066089681,0.570412794,0.002473735,1,10.38325593,Not rescued,NA
ENSMUSG00000120586,2.654877519,0.023781955,2.678659474,0.01446565,1,-0.895783527,Worsened,NA
ENSMUSG00000120593,2.891711593,-0.055420787,2.836290806,0.0002561,1,1.91653924,Not rescued,NA
ENSMUSG00000120608,-0.65389035,0.291406933,-0.362483417,0.037653706,1,44.56510683,Partially rescued,NA
ENSMUSG00000120620,1.339776416,-0.318782634,1.020993782,0.013007783,1,23.79371888,Not rescued,NA
ENSMUSG00000120636,3.220179223,-0.496855869,2.723323354,0.026751815,1,15.42944771,Not rescued,NA
ENSMUSG00000120642,1.553108037,-0.065210702,1.487897335,0.008139861,1,4.198722866,Not rescued,NA
ENSMUSG00000120660,1.439946119,-0.498268819,0.9416773,0.042142804,1,34.60329611,Partially rescued,NA
ENSMUSG00000120672,3.780406266,0.119933427,3.900339693,0.007515848,1,-3.172501004,Worsened,NA
ENSMUSG00000120677,2.788749936,0.092384482,2.881134417,0.003486866,1,-3.312756028,Worsened,NA
ENSMUSG00000120701,3.770765757,-1.004269818,2.76649594,0.031496754,1,26.63304703,Not rescued,Gm32081
ENSMUSG00000120709,2.019107975,-0.026490174,1.992617801,0.043211586,1,1.311974123,Not rescued,NA
ENSMUSG00000120715,2.299542065,-0.3652894,1.934252666,8.90586986750158e-06,1,15.8853106,Not rescued,NA
ENSMUSG00000120718,1.029754763,-0.272068154,0.75768661,0.000108595,1,26.42067446,Not rescued,NA
ENSMUSG00000120730,1.562755829,-0.081350385,1.481405444,1.74969792902473e-05,1,5.205572307,Not rescued,NA
ENSMUSG00000120732,-0.776333992,-0.104834256,-0.881168247,1.4172201264433e-08,1,-13.50375699,Worsened,NA
ENSMUSG00000120740,0.793100794,-0.311886798,0.481213996,0.012835343,1,39.32498869,Partially rescued,NA
ENSMUSG00000120741,-0.863519932,0.061633818,-0.801886113,9.11903133274687e-09,1,7.137509641,Not rescued,Gm33302
ENSMUSG00000120742,-1.059841736,0.644718035,-0.415123701,0.024767345,1,60.83153864,Partially rescued,Gm32139
ENSMUSG00000120747,-0.630644873,0.071825645,-0.558819228,4.56272571482083e-05,1,11.38923793,Not rescued,Gm40466
ENSMUSG00000120766,0.999756039,0.312742284,1.312498323,0.026404024,1,-31.28185997,Worsened,NA
ENSMUSG00000120767,4.070042558,-0.607717147,3.462325411,0.02913611,1,14.93146909,Not rescued,NA
ENSMUSG00000120780,-2.012212498,0.393997123,-1.618215375,0.007792498,1,19.58029398,Not rescued,Gm53367
ENSMUSG00000120785,2.206323474,-0.324748873,1.8815746,0.018950627,1,14.71900549,Not rescued,NA
ENSMUSG00000120806,1.987610757,-0.446073965,1.541536791,0.011625762,1,22.44272245,Not rescued,NA
ENSMUSG00000120808,1.086761031,0.086558291,1.173319321,0.000800003,1,-7.964795209,Worsened,NA
ENSMUSG00000120839,1.486250571,-1.000161559,0.486089011,0.023959594,1,67.29427589,Partially rescued,NA
ENSMUSG00000120849,0.758727833,0.088974539,0.847702372,0.002468008,1,-11.72680575,Worsened,NA
ENSMUSG00000120859,-1.150815225,0.279239886,-0.871575339,0.000782687,1,24.26452829,Not rescued,NA
ENSMUSG00000120863,0.537846876,-0.195915087,0.34193179,0.004489239,1,36.42581103,Partially rescued,NA
ENSMUSG00000120881,0.806884367,0.142585884,0.949470251,1.81766639941172e-08,1,-17.67116697,Worsened,NA
ENSMUSG00000120896,1.649343835,-0.084160674,1.565183161,0.009422745,1,5.102676101,Not rescued,NA
ENSMUSG00000120903,1.680367491,-0.177821813,1.502545678,0.012432115,1,10.58231689,Not rescued,NA
ENSMUSG00000120906,0.943483271,-0.153982219,0.789501052,0.001357314,1,16.32060933,Not rescued,NA
ENSMUSG00000120912,3.276233276,-0.797403775,2.4788295,0.006323639,1,24.33904146,Not rescued,NA
ENSMUSG00000120936,-0.953185373,0.306828007,-0.646357366,0.011512592,1,32.18975189,Partially rescued,NA
ENSMUSG00000120948,2.916673682,-0.340195191,2.576478492,0.005161423,1,11.66380705,Not rescued,NA
ENSMUSG00000120955,2.041544065,0.234423047,2.275967112,0.000203946,1,-11.4826347,Worsened,NA
ENSMUSG00000120961,2.191273158,-0.436671773,1.754601385,0.000182717,1,19.92776536,Not rescued,NA
ENSMUSG00000120963,-0.528821365,-0.14202689,-0.670848256,0.044791503,1,-26.8572527,Worsened,Gm53207
ENSMUSG00000120967,6.205015651,-0.513186424,5.691829227,3.21476854051486e-07,1,8.27050974,Not rescued,NA
ENSMUSG00000120992,1.192500351,0.228599929,1.421100281,6.30098860854808e-05,1,-19.16979976,Worsened,D17H6S56E-5
ENSMUSG00000120994,3.009263409,-0.10310252,2.906160889,0.000109908,1,3.42617133,Not rescued,NA
ENSMUSG00000120999,-0.511941435,0.08649223,-0.425449205,0.001924047,1,16.89494613,Not rescued,NA
ENSMUSG00000121001,-0.93880184,0.346584321,-0.59221752,0.013707038,1,36.91772915,Partially rescued,NA
ENSMUSG00000121028,1.613185762,-0.144949677,1.468236084,0.018855295,1,8.985306013,Not rescued,NA
ENSMUSG00000121048,2.644207753,-0.332466512,2.311741241,0.017384376,1,12.57338846,Not rescued,Gm53066
ENSMUSG00000121059,1.758375374,-0.196165118,1.562210255,4.61585190244918e-14,1,11.15604332,Not rescued,NA
ENSMUSG00000121082,0.768994917,-0.268154904,0.500840014,0.039519212,1,34.87082914,Partially rescued,NA
ENSMUSG00000121084,0.616281545,0.082058732,0.698340278,0.022166858,1,-13.31513706,Worsened,NA
ENSMUSG00000121107,0.711124291,-0.191886167,0.519238124,0.008460672,1,26.98349209,Not rescued,9330133O14Rik
ENSMUSG00000121109,1.695961464,-0.268343275,1.427618189,0.016104814,1,15.82248658,Not rescued,NA
ENSMUSG00000121134,-1.20585538,-0.122819733,-1.328675113,5.29319917601876e-05,1,-10.18527886,Worsened,NA
ENSMUSG00000121135,-1.642426716,0.206882772,-1.435543944,0.006058233,1,12.59616457,Not rescued,Hmga2-ps1
ENSMUSG00000121137,2.394819497,-0.018919358,2.375900139,9.12743463307598e-08,1,0.790011866,Not rescued,5033421B08Rik
ENSMUSG00000121145,3.823709926,0.505850943,4.32956087,0.005534394,1,-13.22932318,Worsened,NA
ENSMUSG00000121160,3.571293268,0.687948955,4.259242224,0.018686752,1,-19.26330054,Worsened,Gm34833
ENSMUSG00000121172,0.910168853,0.156813909,1.066982763,0.004936222,1,-17.22910081,Worsened,NA
ENSMUSG00000121188,1.826301566,-0.319201398,1.507100167,0.005386512,1,17.47802248,Not rescued,NA
ENSMUSG00000121190,3.505121482,-0.057818566,3.447302916,0.036706161,1,1.649545288,Not rescued,NA
ENSMUSG00000121197,3.12202967,-1.070062725,2.051966945,0.036959509,1,34.27458538,Partially rescued,NA
ENSMUSG00000121211,3.478978425,-1.041415519,2.437562906,0.026875152,1,29.93452076,Not rescued,NA
ENSMUSG00000121218,2.136193516,-0.636806206,1.49938731,0.036394022,1,29.81032389,Not rescued,NA
ENSMUSG00000121223,2.026697899,-0.49729336,1.529404539,0.023936726,1,24.53712318,Not rescued,NA
ENSMUSG00000121226,0.681666165,0.148048613,0.829714778,0.013046855,1,-21.71863899,Worsened,NA
ENSMUSG00000121230,1.096853273,-0.938209042,0.158644231,0.038355754,1,85.53642182,Rescued,NA
ENSMUSG00000121259,-1.979315989,1.921410941,-0.057905048,0.010294552,0.895516561,97.07449199,Rescued,NA
ENSMUSG00000121430,1.119408596,0.160155843,1.279564439,0.011155301,1,-14.30718359,Worsened,NA
ENSMUSG00000121458,4.636289369,-0.323936035,4.312353334,0.000136967,1,6.986967574,Not rescued,AW822252
ENSMUSG00000121483,1.184233993,0.377790469,1.562024461,0.009517471,1,-31.90167409,Worsened,Gm20257
ENSMUSG00000121486,-0.627701111,0.196922471,-0.430778641,0.007137379,1,31.37201243,Partially rescued,Zfp783
ENSMUSG00000121653,1.267592906,-0.001794766,1.26579814,0.046119782,1,0.141588494,Not rescued,NA
ENSMUSG00000121780,-0.530730182,-0.021802421,-0.552532603,8.80709901469996e-10,1,-4.108004767,Worsened,Gm31166
ENSMUSG00000121816,1.457156426,-0.115656139,1.341500286,6.62434307596551e-18,1,7.937112127,Not rescued,Gm38456
ENSMUSG00000121838,2.628197865,-0.339482066,2.288715799,0.041743912,1,12.9169143,Not rescued,NA
ENSMUSG00000121858,1.89394324,-0.198314349,1.695628891,0.006188973,1,10.47097635,Not rescued,NA
ENSMUSG00000121906,-0.531466242,-0.275989614,-0.807455856,4.49449963425702e-06,1,-51.92984848,Worsened,Dusp13a
ENSMUSG00000122083,0.983925904,0.254475215,1.238401119,0.001326005,1,-25.86324988,Worsened,NA
ENSMUSG00000122177,3.659096565,-0.148824455,3.510272111,0.024580278,1,4.067245892,Not rescued,NA
ENSMUSG00000122577,4.292844912,0.201265162,4.494110074,0.006522847,1,-4.688386521,Worsened,NA
ENSMUSG00000122675,3.783272186,0.465123706,4.248395891,0.012467384,1,-12.29421736,Worsened,NA
ENSMUSG00000122683,1.36830008,0.220573835,1.588873916,0.031138103,1,-16.12028227,Worsened,NA
ENSMUSG00000122715,3.244972825,-0.042189705,3.202783119,0.000295011,1,1.300155889,Not rescued,NA
ENSMUSG00000122832,-0.563206068,0.090291281,-0.472914787,0.046186928,1,16.03165986,Not rescued,NA
ENSMUSG00000122851,1.782583697,-0.687209915,1.095373781,0.034314889,1,38.55134076,Partially rescued,NA
ENSMUSG00000122884,4.279109367,-1.825764359,2.453345008,0.002420907,1,42.66692441,Partially rescued,NA
ENSMUSG00000122907,1.413931758,-0.409309983,1.004621775,0.047997571,1,28.9483549,Not rescued,Gm32506
ENSMUSG00000122956,4.700229113,0.227111647,4.927340761,0.000571085,1,-4.831927168,Worsened,NA
ENSMUSG00000123062,4.174342654,-0.857638372,3.316704282,0.004562309,1,20.5454713,Not rescued,NA
ENSMUSG00000123065,2.475832539,-0.122607339,2.3532252,0.000167387,1,4.952166084,Not rescued,NA
