"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000002319",-0.0782768387179885,0.892729159082913,"Ipo4","non-significant"
"ENSMUSG00000002320",-0.151611794835685,0.487673804377909,"Tm9sf1","non-significant"
"ENSMUSG00000002325",0.0243327098784564,0.981860063140649,"Irf9","non-significant"
"ENSMUSG00000002326",-0.208663972646077,0.786982889133301,"Gmpr2","non-significant"
"ENSMUSG00000002329",-0.0870523144560915,0.836260741247908,"Mdp1","non-significant"
"ENSMUSG00000002332",-0.0420420696083836,0.945282245223683,"Dhrs1","non-significant"
"ENSMUSG00000002342",-0.0637244769558886,0.826560369052677,"Tmem161a","non-significant"
"ENSMUSG00000002343",-0.0781440495569388,0.911031505540814,"Armc6","non-significant"
"ENSMUSG00000002345",-0.073334611777424,0.91099006898321,"Borcs8","non-significant"
"ENSMUSG00000002346",-0.0886326435015647,0.89463284616164,"Slc25a42","non-significant"
"ENSMUSG00000002365",0.00867395317444386,0.982828170558469,"Snx9","non-significant"
"ENSMUSG00000002372",-0.0119216285931968,0.976669393327436,"Ranbp3","non-significant"
"ENSMUSG00000002379",-0.100210267741671,0.873947971096272,"Ndufa11","non-significant"
"ENSMUSG00000002393",-0.134989368944303,0.700477051838599,"Nr2f6","non-significant"
"ENSMUSG00000002395",-0.0600623092096984,0.884896270799481,"Use1","non-significant"
"ENSMUSG00000002396",-0.102377734427493,0.871323735336378,"Ocel1","non-significant"
"ENSMUSG00000002409",-0.350606382076062,0.433911810479257,"Dyrk1b","non-significant"
"ENSMUSG00000002413",0.226559044804698,0.375598694045455,"Braf","non-significant"
"ENSMUSG00000002416",0.0279013356213169,0.982847637272907,"Ndufb2","non-significant"
"ENSMUSG00000002428",-0.0305689295355601,0.979724333771268,"Hltf","non-significant"
"ENSMUSG00000002455",0.0450500875466894,0.903413494881759,"Prpf6","non-significant"
"ENSMUSG00000002458",0.0214802485641546,0.987932682403188,"Rgs19","non-significant"
"ENSMUSG00000002475",0.129398466483219,0.957760129479797,"Abhd3","non-significant"
"ENSMUSG00000002477",-0.177401441127203,0.679178834720661,"Snrpd1","non-significant"
"ENSMUSG00000002486",-0.0497093826321869,0.970656949529786,"Tchp","non-significant"
"ENSMUSG00000002489",0.212317227196615,0.820741938516315,"Tiam1","non-significant"
"ENSMUSG00000002496",0.0117069046960535,0.983577609537027,"Tsc2","non-significant"
"ENSMUSG00000002500",0.00274422549759605,0.995041054913213,"Rpl3l","non-significant"
"ENSMUSG00000002504",0.2880437697399,0.768388901865375,"Nherf2","non-significant"
"ENSMUSG00000002524",-0.0683747053904929,0.679573934929635,"Puf60","non-significant"
"ENSMUSG00000002546",-0.0454574597241432,0.877104191982974,"Golga2","non-significant"
"ENSMUSG00000002550",-0.0535682764450477,0.960578909336477,"Uck1","non-significant"
"ENSMUSG00000002565",-0.216433860302048,0.890689429155919,"Scin","non-significant"
"ENSMUSG00000002578",0.153198875187423,0.959753065381243,"Ikzf4","non-significant"
"ENSMUSG00000002580",-0.0452465927635824,0.936954759794429,"Mien1","non-significant"
"ENSMUSG00000002602",-0.134015306205276,0.870614459984629,"Axl","non-significant"
"ENSMUSG00000002603",-0.147852747024454,0.849415298453099,"Tgfb1","non-significant"
"ENSMUSG00000002608",-0.0195665573203795,0.964389961119476,"Ccdc97","non-significant"
"ENSMUSG00000002617",-0.0349901726493268,0.984089192735064,"Zfp40","non-significant"
"ENSMUSG00000002625",0.0318813127328895,0.972721340184633,"Akap8l","non-significant"
"ENSMUSG00000002635",-0.0774695521436841,0.882684313419331,"Pdcd2l","non-significant"
"ENSMUSG00000002658",-0.053667508800571,0.924611841147609,"Gtf2f1","non-significant"
"ENSMUSG00000002660",-0.0496038773975914,0.921968858174576,"Clpp","non-significant"
"ENSMUSG00000002661",-0.0646725458699936,0.959740798445704,"Alkbh7","non-significant"
"ENSMUSG00000002668",-0.194312991277495,0.917246713267004,"Dennd1c","non-significant"
"ENSMUSG00000002679",-0.0103815414707082,0.989944319013175,"Med6","non-significant"
"ENSMUSG00000002688",0.123214870047109,0.917429927593167,"Prkd1","non-significant"
"ENSMUSG00000002699",0.355065093716543,0.820884466062164,"Lcp2","non-significant"
"ENSMUSG00000002718",0.0250635804652103,0.954197911863174,"Cse1l","non-significant"
"ENSMUSG00000002728",0.0714687958813045,0.911031505540814,"Naa20","non-significant"
"ENSMUSG00000002731",-0.000361534091226227,0.999844193374607,"Prkra","non-significant"
"ENSMUSG00000002732",-0.181227672364311,0.815949691027595,"Fkbp7","non-significant"
"ENSMUSG00000002733",-0.0608140613694573,0.900160024487304,"Plekha3","non-significant"
"ENSMUSG00000002741",-0.00361338658600465,0.991676559507089,"Ykt6","non-significant"
"ENSMUSG00000002748",0.00877115946642274,0.988673899160298,"Baz1b","non-significant"
"ENSMUSG00000002763",0.0473147845417983,0.96620060548442,"Pex6","non-significant"
"ENSMUSG00000002767",-0.0313133877384684,0.956768875199257,"Mrpl2","non-significant"
"ENSMUSG00000002768",-0.112856889232149,0.752837449218728,"Mea1","non-significant"
"ENSMUSG00000002769",-0.0966416056926268,0.977430930012133,"Gnmt","non-significant"
"ENSMUSG00000002771",-0.47558912189614,0.745495907810752,"Grin2d","non-significant"
"ENSMUSG00000002778",-0.164501603716669,0.439585985733019,"Kdelr1","non-significant"
"ENSMUSG00000002781",0.0198160314400263,0.977892924212673,"Tmem143","non-significant"
"ENSMUSG00000002797",-0.127397288209562,0.884896270799481,"Ggct","non-significant"
"ENSMUSG00000002799",0.0552824381864596,0.910751821691575,"Jag2","non-significant"
"ENSMUSG00000002803",-0.063451732954348,0.940523193226017,"Btbd6","non-significant"
"ENSMUSG00000002804",-0.0896977327740486,0.947474915373231,"Nudt14","non-significant"
"ENSMUSG00000002808",-0.0057242442927063,0.993011341551255,"Epdr1","non-significant"
"ENSMUSG00000002812",-0.03740714310519,0.91099006898321,"Flii","non-significant"
"ENSMUSG00000002814",-0.110199043520062,0.872438306818569,"Top3a","non-significant"
"ENSMUSG00000002820",-0.0965892326678256,0.794942597522412,"Atg4d","non-significant"
"ENSMUSG00000002825",-0.0755982396792917,0.956768875199257,"Qtrt1","non-significant"
"ENSMUSG00000002831",-0.0776106191576926,0.978987158480651,"Plin4","non-significant"
"ENSMUSG00000002833",-0.0757923862239877,0.762060127252922,"Hdgfl2","non-significant"
"ENSMUSG00000002835",-0.113883367944389,0.909257136506511,"Chaf1a","non-significant"
"ENSMUSG00000002844",-0.170604541429691,0.132452820200577,"Adprh","non-significant"
"ENSMUSG00000002845",-0.259411656631827,0.232036121798192,"Tmem39a","non-significant"
"ENSMUSG00000002846",-0.0589199629189747,0.899986008078425,"Timmdc1","non-significant"
"ENSMUSG00000002847",0.0528326310201064,0.967384406402375,"Pla1a","non-significant"
"ENSMUSG00000002870",0.0797321280512784,0.897845998560562,"Mcm2","non-significant"
"ENSMUSG00000002871",-0.18405029233496,0.886277816818686,"Tpra1","non-significant"
"ENSMUSG00000002881",0.0756929179413486,0.904989086988543,"Nab1","non-significant"
"ENSMUSG00000002885",0.0480483072195331,0.953259721576904,"Adgre5","non-significant"
"ENSMUSG00000002897",0.0965743540921983,0.923250090454464,"Il17ra","non-significant"
"ENSMUSG00000002900",0.144543691058334,0.907197099895038,"Lamb1","non-significant"
"ENSMUSG00000002908",-0.0697098286057409,0.884896270799481,"Kcnn1","non-significant"
"ENSMUSG00000002910",0.0142598757382499,0.997112199426127,"Arrdc2","non-significant"
"ENSMUSG00000002944",0.188218074171231,0.640810761623325,"Cd36","non-significant"
"ENSMUSG00000002948",-0.0185566847178094,0.973196517434191,"Map2k7","non-significant"
"ENSMUSG00000002949",-0.022155507479936,0.966390173508356,"Timm44","non-significant"
"ENSMUSG00000002957",-0.0664304373754348,0.855323536990801,"Ap2a2","non-significant"
"ENSMUSG00000002963",-0.0461275189477356,0.928896946346227,"Pnkp","non-significant"
"ENSMUSG00000002968",-0.100663511290616,0.642972210016387,"Med25","non-significant"
"ENSMUSG00000002980",0.0451387155118209,0.964389961119476,"Bcam","non-significant"
"ENSMUSG00000002981",-0.0816291672736078,0.731732058976944,"Clptm1","non-significant"
"ENSMUSG00000002983",-0.051101631400055,0.964320081902298,"Relb","non-significant"
"ENSMUSG00000002984",-0.157784227275154,0.448541257207897,"Tomm40","non-significant"
"ENSMUSG00000002985",-0.17670077172954,0.870614459984629,"Apoe","non-significant"
"ENSMUSG00000002996",-0.0813237937398164,0.873947971096272,"Hbp1","non-significant"
"ENSMUSG00000002997",0.576479854476566,0.618645261204691,"Prkar2b","non-significant"
"ENSMUSG00000003031",0.00722801242170963,0.989944319013175,"Cdkn1b","non-significant"
"ENSMUSG00000003032",0.800718140042021,0.458449496960204,"Klf4","non-significant"
"ENSMUSG00000003033",0.0362650902040457,0.955466721859229,"Ap1m1","non-significant"
"ENSMUSG00000003037",-0.0958811204758945,0.88339314610602,"Rab8a","non-significant"
"ENSMUSG00000003038",0.0969275859529686,0.897845998560562,"Hmgn2","non-significant"
"ENSMUSG00000003039",0.12140115769274,0.80866316727944,"Fam32a","non-significant"
"ENSMUSG00000003051",1.39605968123118,0.293713215578347,"Elf3","non-significant"
"ENSMUSG00000003062",-0.108284511383627,0.883741912337868,"Stard3nl","non-significant"
"ENSMUSG00000003068",-0.0625790772996755,0.825273409953764,"Stk11","non-significant"
"ENSMUSG00000003070",0.243196760615441,0.882655501293746,"Efna2","non-significant"
"ENSMUSG00000003072",-0.0985774021236068,0.821084904490664,"Atp5f1d","non-significant"
"ENSMUSG00000003099",0.0132833247259896,0.977430930012133,"Ppp5c","non-significant"
"ENSMUSG00000003119",-0.0174483287343641,0.986357949195996,"Cdk12","non-significant"
"ENSMUSG00000003123",0.302402642906503,0.479144130111386,"Lipe","non-significant"
"ENSMUSG00000003131",-0.00738547710942538,0.990076046088918,"Pafah1b2","non-significant"
"ENSMUSG00000003134",0.119295797168472,0.869108603615332,"Tbc1d8","non-significant"
"ENSMUSG00000003135",0.0508926900332547,0.908036466295108,"Cnot11","non-significant"
"ENSMUSG00000003153",0.21205414738912,0.897845998560562,"Slc2a3","non-significant"
"ENSMUSG00000003154",0.169774146905193,0.379605670982008,"Foxj2","non-significant"
"ENSMUSG00000003161",0.0871891056318967,0.897845998560562,"Sri","non-significant"
"ENSMUSG00000003166",-0.0472921636462764,0.918415525057878,"Dgcr2","non-significant"
"ENSMUSG00000003184",-0.0264718357462139,0.974064733300443,"Irf3","non-significant"
"ENSMUSG00000003190",-0.0880136052955639,0.897845998560562,"Bcl2l12","non-significant"
"ENSMUSG00000003198",0.207791651992056,0.752941311788439,"Zfp959","non-significant"
"ENSMUSG00000003199",-0.323436936291318,0.456516346782572,"Mpnd","non-significant"
"ENSMUSG00000003200",-0.160363052778667,0.607064758537866,"Sh3gl1","non-significant"
"ENSMUSG00000003208",-0.173185071697267,0.759445838762887,"Yju2","non-significant"
"ENSMUSG00000003226",0.111616015750945,0.872438306818569,"Ranbp2","non-significant"
"ENSMUSG00000003228",0.258125746943665,0.750733459915994,"Grk5","non-significant"
"ENSMUSG00000003233",0.0702324357750371,0.840090991923132,"Dvl3","non-significant"
"ENSMUSG00000003234",-0.0234950356390409,0.96579228833837,"Abcf3","non-significant"
"ENSMUSG00000003235",-0.0808743325807606,0.798268717526531,"Eif2b5","non-significant"
"ENSMUSG00000003269",0.0177747976743093,0.977430930012133,"Cyth2","non-significant"
"ENSMUSG00000003273",0.107293015129335,0.915525710310345,"Car11","non-significant"
"ENSMUSG00000003282",0.116700974219914,0.96620060548442,"Plag1","non-significant"
"ENSMUSG00000003283",-0.203190045753168,0.95652483014705,"Hck","non-significant"
"ENSMUSG00000003299",-0.0452070010396489,0.89247524743441,"Mrpl4","non-significant"
"ENSMUSG00000003308",-0.0380322061509499,0.909257136506511,"Keap1","non-significant"
"ENSMUSG00000003316",0.0400574640229489,0.940776713548388,"Glg1","non-significant"
"ENSMUSG00000003344",0.00993942114697864,0.986357949195996,"Btbd2","non-significant"
"ENSMUSG00000003345",-0.00822421440345456,0.987574427574225,"Csnk1g2","non-significant"
"ENSMUSG00000003346",-0.0907585833844229,0.744851602771367,"Abhd17a","non-significant"
"ENSMUSG00000003348",-0.0112925984793315,0.991676559507089,"Mob3a","non-significant"
"ENSMUSG00000003352",-0.0880753040130494,0.957760129479797,"Cacnb3","non-significant"
"ENSMUSG00000003355",-0.695163102390395,0.175395410060217,"Fkbp11","non-significant"
"ENSMUSG00000003360",0.00560561711140203,0.988673899160298,"Ddx23","non-significant"
"ENSMUSG00000003363",-0.262946654159753,0.419225389505294,"Pld3","non-significant"
"ENSMUSG00000003378",-0.15863122465361,0.873947971096272,"Grik5","non-significant"
"ENSMUSG00000003379",-0.181126836810485,0.977892924212673,"Cd79a","non-significant"
"ENSMUSG00000003380",-0.101462322584577,0.789167264991978,"Rabac1","non-significant"
"ENSMUSG00000003382",0.122783358158594,0.672268555867154,"Etv3","non-significant"
"ENSMUSG00000003402",-0.160823332004375,0.436268004239666,"Prkcsh","non-significant"
"ENSMUSG00000003418",-0.0298908847655658,0.989535698640004,"St8sia6","non-significant"
"ENSMUSG00000003420",-0.060786703241508,0.941420296386963,"Fcgrt","non-significant"
"ENSMUSG00000003421",-0.119426669990181,0.569880678985614,"Nosip","non-significant"
"ENSMUSG00000003423",-0.065662459499123,0.882818452046677,"Pih1d1","non-significant"
"ENSMUSG00000003429",-0.13654339446456,0.352441166987402,"Rps11","non-significant"
"ENSMUSG00000003435",-0.0879492949673202,0.794565392771736,"Supt5","non-significant"
"ENSMUSG00000003437",0.0245901193026973,0.964389961119476,"Paf1","non-significant"
"ENSMUSG00000003438",-0.07047433478709,0.872438306818569,"Timm50","non-significant"
"ENSMUSG00000003444",-0.17715166146539,0.753818188388277,"Med29","non-significant"
"ENSMUSG00000003452",0.0277150197284896,0.989535698640004,"Bicd1","non-significant"
"ENSMUSG00000003458",-0.0579295722050578,0.854545611186133,"Ncstn","non-significant"
"ENSMUSG00000003464",0.0338474470794757,0.909300109206781,"Pex19","non-significant"
"ENSMUSG00000003469",0.44723213589228,0.820522603179912,"Phyhip","non-significant"
"ENSMUSG00000003476",-0.0146231591411542,0.989944319013175,"Crhr2","non-significant"
"ENSMUSG00000003477",-0.302163896561067,0.911031505540814,"Inmt","non-significant"
"ENSMUSG00000003484",0.252903260111459,0.897845998560562,"Cyp4f18","non-significant"
"ENSMUSG00000003500",-0.152678136012135,0.752837449218728,"Impdh1","non-significant"
"ENSMUSG00000003518",0.0320116637720561,0.955652783901444,"Dusp3","non-significant"
"ENSMUSG00000003526",-0.1872186469529,0.872676321028159,"Prodh","non-significant"
"ENSMUSG00000003527",0.0125658660336623,0.987581399302157,"Ess2","non-significant"
"ENSMUSG00000003528",0.21857636081916,0.897845998560562,"Slc25a1","non-significant"
"ENSMUSG00000003531",-0.064578882396315,0.906504303369822,"Dgcr6","non-significant"
"ENSMUSG00000003534",-0.379556640341171,0.040208114450744,"Ddr1","significant"
"ENSMUSG00000003541",-0.672452284790082,0.288246328276946,"Ier3","non-significant"
"ENSMUSG00000003545",1.56802670224772,0.655119099749023,"Fosb","non-significant"
"ENSMUSG00000003546",0.052086908278927,0.890689429155919,"Klc4","non-significant"
"ENSMUSG00000003549",-0.0721507531387679,0.915307428371172,"Ercc1","non-significant"
"ENSMUSG00000003559",0.0566528031955564,0.942775720600073,"As3mt","non-significant"
"ENSMUSG00000003573",0.00889094738855464,0.993999261807722,"Homer3","non-significant"
"ENSMUSG00000003575",0.024587243065362,0.976190870894722,"Crtc1","non-significant"
"ENSMUSG00000003581",-0.00598480084069918,0.993999261807722,"Rnf215","non-significant"
"ENSMUSG00000003585",-0.469887017570812,0.799677546271345,"Sec14l2","non-significant"
"ENSMUSG00000003604",-0.243448764734461,0.37712668866083,"Aven","non-significant"
"ENSMUSG00000003617",0.275807184443182,0.744775094724211,"Cp","non-significant"
"ENSMUSG00000003623",-0.0129433934334517,0.989074759783954,"Crot","non-significant"
"ENSMUSG00000003644",-0.102449048144255,0.962246757602288,"Rps6ka1","non-significant"
"ENSMUSG00000003660",0.0632519903185243,0.886277816818686,"Snrnp200","non-significant"
"ENSMUSG00000003662",0.0202985768390883,0.976912904263613,"Ciao1","non-significant"
"ENSMUSG00000003680",-0.254381412679467,0.618645261204691,"Taf6l","non-significant"
"ENSMUSG00000003721",-0.04043694148076,0.916309836792861,"Insig2","non-significant"
"ENSMUSG00000003731",0.0363586365289568,0.909300109206781,"Kpna6","non-significant"
"ENSMUSG00000003746",-0.0369403901624452,0.97602352762094,"Man1a","non-significant"
"ENSMUSG00000003752",-0.0218218017980266,0.983422480588659,"Itpkc","non-significant"
"ENSMUSG00000003762",-0.248386405601135,0.733784708019218,"Coq8b","non-significant"
"ENSMUSG00000003778",0.144247238662598,0.585003139653157,"Brd8","non-significant"
"ENSMUSG00000003779",-0.589732349422154,0.538683610367436,"Kif20a","non-significant"
"ENSMUSG00000003808",0.0250387482451959,0.970763651881221,"Farsa","non-significant"
"ENSMUSG00000003809",0.0696539015760259,0.871323735336378,"Gcdh","non-significant"
"ENSMUSG00000003810",-0.0573993355860448,0.962426651031413,"Mast2","non-significant"
"ENSMUSG00000003812",-0.272110328751364,0.470985162618619,"Dnase2a","non-significant"
"ENSMUSG00000003813",0.0192914376679874,0.964389961119476,"Rad23a","non-significant"
"ENSMUSG00000003814",-0.21763742662231,0.129798240993089,"Calr","non-significant"
"ENSMUSG00000003847",0.0132480656186066,0.989944319013175,"Nfat5","non-significant"
"ENSMUSG00000003848",-0.131643993735182,0.736165184245783,"Nob1","non-significant"
"ENSMUSG00000003849",-0.0785377746264347,0.957760129479797,"Nqo1","non-significant"
"ENSMUSG00000003865",-0.0358462875731154,0.947102724361435,"Gys1","non-significant"
"ENSMUSG00000003868",0.0296201760666257,0.960334912763755,"Ruvbl2","non-significant"
"ENSMUSG00000003873",-0.166191009061957,0.812499043789986,"Bax","non-significant"
"ENSMUSG00000003882",-0.224431417915801,0.938372243709989,"Il7r","non-significant"
"ENSMUSG00000003923",0.0139615853370773,0.979942039299862,"Tfam","non-significant"
"ENSMUSG00000003929",-0.00941668868386089,0.993104821954921,"Zfp81","non-significant"
"ENSMUSG00000003934",0.420381035570064,0.811500140409657,"Efnb3","non-significant"
