"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000002111",0.0530244938653773,1,"Spi1","non-significant"
"ENSMUSG00000002129",-0.017846319226259,1,"Sf3a1","non-significant"
"ENSMUSG00000002147",0.0380184564188577,1,"Stat6","non-significant"
"ENSMUSG00000002190",-0.0441962678781909,1,"Clgn","non-significant"
"ENSMUSG00000002204",0.159491907226492,1,"Napsa","non-significant"
"ENSMUSG00000002205",-0.0267745415314709,1,"Vrk3","non-significant"
"ENSMUSG00000002210",-0.0832207696862287,1,"Smg9","non-significant"
"ENSMUSG00000002221",0.026694301244402,1,"Paxip1","non-significant"
"ENSMUSG00000002222",-0.000946986467355258,1,"Rmnd5a","non-significant"
"ENSMUSG00000002227",0.0764202418123429,1,"Mov10","non-significant"
"ENSMUSG00000002228",0.0338873572450471,1,"Ppm1j","non-significant"
"ENSMUSG00000002233",-0.0757180523647857,1,"Rhoc","non-significant"
"ENSMUSG00000002249",0.0238751071825545,1,"Tead3","non-significant"
"ENSMUSG00000002250",-0.0827469436465506,1,"Ppard","non-significant"
"ENSMUSG00000002257",-0.28285678662917,1,"Def6","non-significant"
"ENSMUSG00000002265",-0.398341584270447,1,"Peg3","non-significant"
"ENSMUSG00000002266",0.174947906138637,1,"Zim1","non-significant"
"ENSMUSG00000002274",0.0931965300800266,1,"Metrn","non-significant"
"ENSMUSG00000002279",-0.102920112464802,1,"Lmf1","non-significant"
"ENSMUSG00000002280",0.0477152858024378,1,"Ciao3","non-significant"
"ENSMUSG00000002289",2.12501627883575,1,"Angptl4","non-significant"
"ENSMUSG00000002297",0.141988655408182,1,"Dbf4","non-significant"
"ENSMUSG00000002307",-0.128515029704623,1,"Daxx","non-significant"
"ENSMUSG00000002308",0.0726089366583447,1,"Cd320","non-significant"
"ENSMUSG00000002319",-0.120489950639277,1,"Ipo4","non-significant"
"ENSMUSG00000002320",0.00309529375556787,1,"Tm9sf1","non-significant"
"ENSMUSG00000002324",0.011177383005792,1,"Rec8","non-significant"
"ENSMUSG00000002325",0.0225449851264302,1,"Irf9","non-significant"
"ENSMUSG00000002326",0.0477031943310849,1,"Gmpr2","non-significant"
"ENSMUSG00000002329",-0.0773710842892902,1,"Mdp1","non-significant"
"ENSMUSG00000002332",0.0977656279582272,1,"Dhrs1","non-significant"
"ENSMUSG00000002341",0.211767421252803,1,"Ncan","non-significant"
"ENSMUSG00000002342",0.0296042664511041,1,"Tmem161a","non-significant"
"ENSMUSG00000002343",-0.0259986161818719,1,"Armc6","non-significant"
"ENSMUSG00000002345",-0.235126886304583,1,"Borcs8","non-significant"
"ENSMUSG00000002346",0.113030334720692,1,"Slc25a42","non-significant"
"ENSMUSG00000002365",-0.02803863351097,1,"Snx9","non-significant"
"ENSMUSG00000002372",-0.000564075769719165,1,"Ranbp3","non-significant"
"ENSMUSG00000002379",0.161637953100049,1,"Ndufa11","non-significant"
"ENSMUSG00000002384",-0.749781879249919,1,"Bmp8b","non-significant"
"ENSMUSG00000002393",0.115000161689428,1,"Nr2f6","non-significant"
"ENSMUSG00000002395",-0.0123927160752402,1,"Use1","non-significant"
"ENSMUSG00000002396",0.144252054095746,1,"Ocel1","non-significant"
"ENSMUSG00000002409",0.1698546198419,1,"Dyrk1b","non-significant"
"ENSMUSG00000002413",-0.0365679333511401,1,"Braf","non-significant"
"ENSMUSG00000002416",0.171223308142329,1,"Ndufb2","non-significant"
"ENSMUSG00000002428",0.156020197140187,1,"Hltf","non-significant"
"ENSMUSG00000002455",-0.0768218680217091,1,"Prpf6","non-significant"
"ENSMUSG00000002458",0.0621229078442078,1,"Rgs19","non-significant"
"ENSMUSG00000002459",-1.03765525447941,1,"Rgs20","non-significant"
"ENSMUSG00000002475",0.0510365794282429,1,"Abhd3","non-significant"
"ENSMUSG00000002477",0.147271993995513,1,"Snrpd1","non-significant"
"ENSMUSG00000002486",0.071756596207371,1,"Tchp","non-significant"
"ENSMUSG00000002489",-0.028728029106784,1,"Tiam1","non-significant"
"ENSMUSG00000002496",-0.21410975841116,1,"Tsc2","non-significant"
"ENSMUSG00000002500",0.0500908358652457,1,"Rpl3l","non-significant"
"ENSMUSG00000002504",-0.194633842655696,1,"Nherf2","non-significant"
"ENSMUSG00000002524",-0.0222257395671822,1,"Puf60","non-significant"
"ENSMUSG00000002546",-0.118615215785983,1,"Golga2","non-significant"
"ENSMUSG00000002550",-0.0598104277960384,1,"Uck1","non-significant"
"ENSMUSG00000002565",-0.205114845780266,1,"Scin","non-significant"
"ENSMUSG00000002578",0.0812554895012517,1,"Ikzf4","non-significant"
"ENSMUSG00000002580",-0.112688155490727,1,"Mien1","non-significant"
"ENSMUSG00000002588",-2.13628141929598,1,"Pon1","non-significant"
"ENSMUSG00000002602",-0.00194003412885164,1,"Axl","non-significant"
"ENSMUSG00000002603",-0.0371409260821309,1,"Tgfb1","non-significant"
"ENSMUSG00000002608",-0.0422885047247173,1,"Ccdc97","non-significant"
"ENSMUSG00000002617",-0.14062968499709,1,"Zfp40","non-significant"
"ENSMUSG00000002625",-0.139136553334458,1,"Akap8l","non-significant"
"ENSMUSG00000002633",0.692828715429613,1,"Shh","non-significant"
"ENSMUSG00000002635",-0.0684873893986546,1,"Pdcd2l","non-significant"
"ENSMUSG00000002658",-0.0351306322162774,1,"Gtf2f1","non-significant"
"ENSMUSG00000002660",0.0400525709225969,1,"Clpp","non-significant"
"ENSMUSG00000002661",-0.0386581070117506,1,"Alkbh7","non-significant"
"ENSMUSG00000002664",-0.749769369019827,1,"Pspn","non-significant"
"ENSMUSG00000002668",-0.0780059890937411,1,"Dennd1c","non-significant"
"ENSMUSG00000002679",0.0100175821546973,1,"Med6","non-significant"
"ENSMUSG00000002688",-0.23858836417833,1,"Prkd1","non-significant"
"ENSMUSG00000002699",0.295592857451507,1,"Lcp2","non-significant"
"ENSMUSG00000002718",-0.0337836681662713,1,"Cse1l","non-significant"
"ENSMUSG00000002728",0.00256764185971165,1,"Naa20","non-significant"
"ENSMUSG00000002731",0.0925253090757093,1,"Prkra","non-significant"
"ENSMUSG00000002732",0.0195739488173181,1,"Fkbp7","non-significant"
"ENSMUSG00000002733",0.0108256542528849,1,"Plekha3","non-significant"
"ENSMUSG00000002741",0.0367866580528028,1,"Ykt6","non-significant"
"ENSMUSG00000002748",-0.104228758568758,1,"Baz1b","non-significant"
"ENSMUSG00000002763",0.0349650654365383,1,"Pex6","non-significant"
"ENSMUSG00000002767",0.0979002201954837,1,"Mrpl2","non-significant"
"ENSMUSG00000002768",0.0366262406989317,1,"Mea1","non-significant"
"ENSMUSG00000002769",-0.715139291355115,1,"Gnmt","non-significant"
"ENSMUSG00000002771",-0.321385847519391,1,"Grin2d","non-significant"
"ENSMUSG00000002778",0.00580248215315265,1,"Kdelr1","non-significant"
"ENSMUSG00000002781",0.0516985371332944,1,"Tmem143","non-significant"
"ENSMUSG00000002797",-0.0510287082468371,1,"Ggct","non-significant"
"ENSMUSG00000002799",-0.0724925081948148,1,"Jag2","non-significant"
"ENSMUSG00000002803",0.0346358278674377,1,"Btbd6","non-significant"
"ENSMUSG00000002804",0.216173424214967,1,"Nudt14","non-significant"
"ENSMUSG00000002808",-0.128336875160978,1,"Epdr1","non-significant"
"ENSMUSG00000002812",-0.107491722401995,1,"Flii","non-significant"
"ENSMUSG00000002814",-0.000542143945158595,1,"Top3a","non-significant"
"ENSMUSG00000002820",-0.0153164715295763,1,"Atg4d","non-significant"
"ENSMUSG00000002825",-0.046481733476933,1,"Qtrt1","non-significant"
"ENSMUSG00000002831",0.0755054899953742,1,"Plin4","non-significant"
"ENSMUSG00000002833",-0.0758277358526158,1,"Hdgfl2","non-significant"
"ENSMUSG00000002835",0.0503771707086599,1,"Chaf1a","non-significant"
"ENSMUSG00000002844",0.0120320347695099,1,"Adprh","non-significant"
"ENSMUSG00000002845",-0.0562374716966824,1,"Tmem39a","non-significant"
"ENSMUSG00000002846",-0.0592804710880243,1,"Timmdc1","non-significant"
"ENSMUSG00000002847",0.072792744272987,1,"Pla1a","non-significant"
"ENSMUSG00000002870",0.0823583498713739,1,"Mcm2","non-significant"
"ENSMUSG00000002871",-0.240623572042659,1,"Tpra1","non-significant"
"ENSMUSG00000002881",-0.0405566609767869,1,"Nab1","non-significant"
"ENSMUSG00000002885",-0.0123861475570561,1,"Adgre5","non-significant"
"ENSMUSG00000002897",0.0538222648036906,1,"Il17ra","non-significant"
"ENSMUSG00000002900",0.269644146482612,1,"Lamb1","non-significant"
"ENSMUSG00000002908",0.0186932749558074,1,"Kcnn1","non-significant"
"ENSMUSG00000002910",0.559827996884375,1,"Arrdc2","non-significant"
"ENSMUSG00000002944",0.13146814557334,1,"Cd36","non-significant"
"ENSMUSG00000002948",-0.00246278049411686,1,"Map2k7","non-significant"
"ENSMUSG00000002949",0.0107326303735079,1,"Timm44","non-significant"
"ENSMUSG00000002957",-0.0857365179757197,1,"Ap2a2","non-significant"
"ENSMUSG00000002963",0.0693599376792057,1,"Pnkp","non-significant"
"ENSMUSG00000002968",-0.0598822631683218,1,"Med25","non-significant"
"ENSMUSG00000002980",-0.0443676154392622,1,"Bcam","non-significant"
"ENSMUSG00000002981",-0.0377702578773161,1,"Clptm1","non-significant"
"ENSMUSG00000002983",-0.0274259452179523,1,"Relb","non-significant"
"ENSMUSG00000002984",0.0245053030366637,1,"Tomm40","non-significant"
"ENSMUSG00000002985",-0.132538979379142,1,"Apoe","non-significant"
"ENSMUSG00000002996",-0.00677582668943048,1,"Hbp1","non-significant"
"ENSMUSG00000002997",0.394725198324346,1,"Prkar2b","non-significant"
"ENSMUSG00000003031",0.0336115108621704,1,"Cdkn1b","non-significant"
"ENSMUSG00000003032",0.816535265042432,1,"Klf4","non-significant"
"ENSMUSG00000003033",-0.00444525968185349,1,"Ap1m1","non-significant"
"ENSMUSG00000003037",0.0707387350542856,1,"Rab8a","non-significant"
"ENSMUSG00000003038",0.17739949443493,1,"Hmgn2","non-significant"
"ENSMUSG00000003039",-0.0725449121121149,1,"Fam32a","non-significant"
"ENSMUSG00000003051",0.398530055975739,1,"Elf3","non-significant"
"ENSMUSG00000003053",-2.76569388775913,1,"Cyp2c29","non-significant"
"ENSMUSG00000003062",-0.00264544714374344,1,"Stard3nl","non-significant"
"ENSMUSG00000003068",0.0136862067423309,1,"Stk11","non-significant"
"ENSMUSG00000003070",-0.300050867272021,1,"Efna2","non-significant"
"ENSMUSG00000003072",0.065066505684834,1,"Atp5f1d","non-significant"
"ENSMUSG00000003099",0.024302738801193,1,"Ppp5c","non-significant"
"ENSMUSG00000003119",-0.123604061684407,1,"Cdk12","non-significant"
"ENSMUSG00000003123",0.274113488902111,1,"Lipe","non-significant"
"ENSMUSG00000003131",-0.03367689987262,1,"Pafah1b2","non-significant"
"ENSMUSG00000003134",0.061130811075611,1,"Tbc1d8","non-significant"
"ENSMUSG00000003135",-0.0457522388802336,1,"Cnot11","non-significant"
"ENSMUSG00000003153",0.079672107619924,1,"Slc2a3","non-significant"
"ENSMUSG00000003154",-0.080066746690186,1,"Foxj2","non-significant"
"ENSMUSG00000003161",0.0912065223914057,1,"Sri","non-significant"
"ENSMUSG00000003166",0.011891931560313,1,"Dgcr2","non-significant"
"ENSMUSG00000003184",0.0242121044963273,1,"Irf3","non-significant"
"ENSMUSG00000003190",0.177700803083309,1,"Bcl2l12","non-significant"
"ENSMUSG00000003198",0.177434283583694,1,"Zfp959","non-significant"
"ENSMUSG00000003199",-0.0201967944387286,1,"Mpnd","non-significant"
"ENSMUSG00000003200",-0.00387065602502262,1,"Sh3gl1","non-significant"
"ENSMUSG00000003206",-0.24901094428882,1,"Ebi3","non-significant"
"ENSMUSG00000003208",-0.00366681584885443,1,"Yju2","non-significant"
"ENSMUSG00000003226",-0.0721950448025094,1,"Ranbp2","non-significant"
"ENSMUSG00000003227",-0.463285092308808,1,"Edar","non-significant"
"ENSMUSG00000003228",0.0373502540715398,1,"Grk5","non-significant"
"ENSMUSG00000003233",-0.0636278331200429,1,"Dvl3","non-significant"
"ENSMUSG00000003234",-0.104115846121519,1,"Abcf3","non-significant"
"ENSMUSG00000003235",-0.0350084078268965,1,"Eif2b5","non-significant"
"ENSMUSG00000003269",0.0467832379619847,1,"Cyth2","non-significant"
"ENSMUSG00000003271",-0.0284581515729142,1,"Sult2b1","non-significant"
"ENSMUSG00000003273",-0.0171890113702081,1,"Car11","non-significant"
"ENSMUSG00000003279",0.891072210658722,1,"Dlgap1","non-significant"
"ENSMUSG00000003282",-0.510026133373031,1,"Plag1","non-significant"
"ENSMUSG00000003283",-0.0100413345655884,1,"Hck","non-significant"
"ENSMUSG00000003299",0.0241572768724208,1,"Mrpl4","non-significant"
"ENSMUSG00000003308",0.0118004373019887,1,"Keap1","non-significant"
"ENSMUSG00000003309",-0.350524821634673,1,"Ap1m2","non-significant"
"ENSMUSG00000003316",-0.142618489371749,1,"Glg1","non-significant"
"ENSMUSG00000003341",-1.0144871752298,1,"Atp8b3","non-significant"
"ENSMUSG00000003344",-0.00026402845550875,1,"Btbd2","non-significant"
"ENSMUSG00000003345",0.0101123244877185,1,"Csnk1g2","non-significant"
"ENSMUSG00000003346",0.0442286562729295,1,"Abhd17a","non-significant"
"ENSMUSG00000003348",0.072577053675534,1,"Mob3a","non-significant"
"ENSMUSG00000003352",0.00135578717260597,1,"Cacnb3","non-significant"
"ENSMUSG00000003354",-0.343075884601447,1,"Ccdc65","non-significant"
"ENSMUSG00000003355",-0.0214152583671496,1,"Fkbp11","non-significant"
"ENSMUSG00000003360",0.0151662862534145,1,"Ddx23","non-significant"
"ENSMUSG00000003363",-0.0277803961892857,1,"Pld3","non-significant"
"ENSMUSG00000003378",-0.0699311917215058,1,"Grik5","non-significant"
"ENSMUSG00000003379",0.280956002098933,1,"Cd79a","non-significant"
"ENSMUSG00000003380",0.0689565583261039,1,"Rabac1","non-significant"
"ENSMUSG00000003382",-0.0708314742959721,1,"Etv3","non-significant"
"ENSMUSG00000003402",-0.0487524716728375,1,"Prkcsh","non-significant"
"ENSMUSG00000003410",-0.742019022981059,1,"Elavl3","non-significant"
"ENSMUSG00000003411",1.05212912432843,1,"Rab3b","non-significant"
"ENSMUSG00000003418",-0.0056665875693625,1,"St8sia6","non-significant"
"ENSMUSG00000003420",0.0780108894357838,1,"Fcgrt","non-significant"
"ENSMUSG00000003421",0.0134848084544302,1,"Nosip","non-significant"
"ENSMUSG00000003423",0.11975601833372,1,"Pih1d1","non-significant"
"ENSMUSG00000003429",0.0361970114471634,1,"Rps11","non-significant"
"ENSMUSG00000003435",-0.130764774756722,1,"Supt5","non-significant"
"ENSMUSG00000003436",0.0180406687480464,1,"Dll3","non-significant"
"ENSMUSG00000003437",0.0379139054777352,1,"Paf1","non-significant"
"ENSMUSG00000003438",0.0141534119843604,1,"Timm50","non-significant"
"ENSMUSG00000003444",-0.0187278792802793,1,"Med29","non-significant"
"ENSMUSG00000003452",0.451931269065291,1,"Bicd1","non-significant"
"ENSMUSG00000003458",-0.066447136998439,1,"Ncstn","non-significant"
"ENSMUSG00000003464",0.00705203612121136,1,"Pex19","non-significant"
"ENSMUSG00000003469",-0.0759753688539212,1,"Phyhip","non-significant"
"ENSMUSG00000003476",-0.170899267450744,1,"Crhr2","non-significant"
"ENSMUSG00000003477",-0.128559718723939,1,"Inmt","non-significant"
"ENSMUSG00000003484",-0.0760604538891515,1,"Cyp4f18","non-significant"
"ENSMUSG00000003500",-0.0611517195712581,1,"Impdh1","non-significant"
"ENSMUSG00000003505",-0.749759986306574,1,"Psg18","non-significant"
"ENSMUSG00000003518",0.0895112438543121,1,"Dusp3","non-significant"
"ENSMUSG00000003526",0.116666128137159,1,"Prodh","non-significant"
"ENSMUSG00000003527",-0.0297723021193467,1,"Ess2","non-significant"
"ENSMUSG00000003528",-0.363229356469629,1,"Slc25a1","non-significant"
"ENSMUSG00000003531",0.0508170548225055,1,"Dgcr6","non-significant"
"ENSMUSG00000003534",-0.175752769657677,1,"Ddr1","non-significant"
"ENSMUSG00000003541",0.180484712792575,1,"Ier3","non-significant"
"ENSMUSG00000003545",2.7817347117591,1,"Fosb","non-significant"
"ENSMUSG00000003546",-0.153166366414723,1,"Klc4","non-significant"
"ENSMUSG00000003549",0.157584585900439,1,"Ercc1","non-significant"
"ENSMUSG00000003555",-2.11626738613073,1,"Cyp17a1","non-significant"
"ENSMUSG00000003559",0.114132429548562,1,"As3mt","non-significant"
"ENSMUSG00000003573",0.0825196469891353,1,"Homer3","non-significant"
"ENSMUSG00000003575",-0.177017731551521,1,"Crtc1","non-significant"
"ENSMUSG00000003581",-0.111798350185343,1,"Rnf215","non-significant"
"ENSMUSG00000003585",0.123494970580267,1,"Sec14l2","non-significant"
"ENSMUSG00000003604",0.0189370016348588,1,"Aven","non-significant"
"ENSMUSG00000003617",-0.201274681857708,1,"Cp","non-significant"
"ENSMUSG00000003623",0.0409872663615925,1,"Crot","non-significant"
"ENSMUSG00000003644",0.0189674311218388,1,"Rps6ka1","non-significant"
"ENSMUSG00000003657",0.535665479101402,1,"Calb2","non-significant"
"ENSMUSG00000003660",-0.116579075116001,1,"Snrnp200","non-significant"
"ENSMUSG00000003662",-0.0206469728375732,1,"Ciao1","non-significant"
"ENSMUSG00000003665",1.37047914174442,1,"Has1","non-significant"
"ENSMUSG00000003680",0.174895885098967,1,"Taf6l","non-significant"
"ENSMUSG00000003721",0.0565718685741081,1,"Insig2","non-significant"
"ENSMUSG00000003731",-0.00789683885067104,1,"Kpna6","non-significant"
"ENSMUSG00000003746",0.110320164441217,1,"Man1a","non-significant"
"ENSMUSG00000003752",-0.195346197863886,1,"Itpkc","non-significant"
"ENSMUSG00000003762",-0.223899767764443,1,"Coq8b","non-significant"
"ENSMUSG00000003778",-0.126738254905309,1,"Brd8","non-significant"
"ENSMUSG00000003779",-0.15402643123469,1,"Kif20a","non-significant"
"ENSMUSG00000003808",0.0462744931788703,1,"Farsa","non-significant"
"ENSMUSG00000003809",-0.0519237662200147,1,"Gcdh","non-significant"
"ENSMUSG00000003810",-0.224091814210693,1,"Mast2","non-significant"
"ENSMUSG00000003812",-0.115984012017215,1,"Dnase2a","non-significant"
"ENSMUSG00000003813",0.0270464057568449,1,"Rad23a","non-significant"
"ENSMUSG00000003814",-0.201132742117896,1,"Calr","non-significant"
"ENSMUSG00000003824",0.107658969992244,1,"Syce2","non-significant"
"ENSMUSG00000003847",-0.102381196463927,1,"Nfat5","non-significant"
"ENSMUSG00000003848",0.0881422252418057,1,"Nob1","non-significant"
"ENSMUSG00000003849",0.292485553068352,1,"Nqo1","non-significant"
"ENSMUSG00000003863",0.366100296589755,1,"Ppfia3","non-significant"
"ENSMUSG00000003865",-0.0872146778502288,1,"Gys1","non-significant"
"ENSMUSG00000003868",0.00505609094111457,1,"Ruvbl2","non-significant"
"ENSMUSG00000003872",-0.039212147271144,1,"Lin7b","non-significant"
"ENSMUSG00000003873",0.236624307933935,1,"Bax","non-significant"
"ENSMUSG00000003882",0.273289358858411,1,"Il7r","non-significant"
"ENSMUSG00000003923",0.02931647975768,1,"Tfam","non-significant"
"ENSMUSG00000003929",-0.0223824400556354,1,"Zfp81","non-significant"
"ENSMUSG00000003934",0.430392662549243,1,"Efnb3","non-significant"
"ENSMUSG00000003948",0.228625449042317,1,"Mmd","non-significant"
"ENSMUSG00000003949",0.491901204534311,1,"Hlf","non-significant"
"ENSMUSG00000003955",0.111905228279517,1,"Fam162a","non-significant"
"ENSMUSG00000003970",0.0904218543316885,1,"Rpl8","non-significant"
"ENSMUSG00000003974",0,1,"Grm3","non-significant"
"ENSMUSG00000003992",0.00725449569137192,1,"Ssbp2","non-significant"
"ENSMUSG00000004018",-0.0836290846945383,1,"Fancl","non-significant"
"ENSMUSG00000004031",0.887062971726368,1,"Brinp2","non-significant"
"ENSMUSG00000004032",0.084517449185145,1,"Gstm5","non-significant"
"ENSMUSG00000004035",-0.226443757809249,1,"Gstm7","non-significant"
"ENSMUSG00000004038",-0.693535476009452,1,"Gstm3","non-significant"
"ENSMUSG00000004040",-0.11098623948618,1,"Stat3","non-significant"
"ENSMUSG00000004043",0.0880219688653512,1,"Stat5a","non-significant"
"ENSMUSG00000004044",0.0439262583033475,1,"Cavin1","non-significant"
"ENSMUSG00000004054",0.00411978571596824,1,"Map3k11","non-significant"
"ENSMUSG00000004056",-0.0301964270242808,1,"Akt2","non-significant"
"ENSMUSG00000004069",-0.0184700813198733,1,"Dnaja3","non-significant"
"ENSMUSG00000004070",-0.0111537501984247,1,"Hmox2","non-significant"
"ENSMUSG00000004071",-0.0144908476080721,1,"Cdip1","non-significant"
"ENSMUSG00000004085",-0.0876355969258946,1,"Map3k20","non-significant"
"ENSMUSG00000004096",0.0637051184576652,1,"Cwc15","non-significant"
"ENSMUSG00000004098",0.0252292511597172,1,"Col5a3","non-significant"
"ENSMUSG00000004099",-0.048326960827532,1,"Dnmt1","non-significant"
"ENSMUSG00000004100",0.0457625670085023,1,"Ppan","non-significant"
